UniqueCount	AmbigCount
0	26
0	4
4	610
4	2
0	9
0	5
0	0
0	9
0	5
0	0
0	0
0	0
0	0
0	0
12	53
0	9
4	14
0	25
0	12
0	39
84	105
6	265
4	99
0	48
233	78
0	60
3	179
3	24
1	19
4	39
0	0
0	0
0	5
22	637
0	114
1	126
1	88
0	87
0	55
76	52
0	10
0	37
0	2
0	1
0	2
0	1
0	5
0	0
0	10
11	51
5	47
0	11
0	17
29	50
0	251
0	176
0	225
0	177
0	152
2	108
3	92
0	151
0	121
14	72
0	85
0	51
12	39
1	66
0	80
10	71
0	0
0	0
0	81
11	453
0	4
0	2
0	13
0	37
0	53
0	9
0	3
0	1
0	77
0	10
0	0
0	12
0	66
0	16
0	20
0	2
0	1
62	5870
1122	16411
94	96370
0	1338
13	8526
1	8
4450	14924
19	11656
0	0
0	75
92	1697
0	59
0	0
0	0
0	32
0	35
0	35
0	19
0	31
0	13
0	7
0	33
0	33
0	23
0	29
0	29
0	35
0	19
0	24
0	18
49	24
0	8
9	8
0	11
0	0
3	2
0	7
0	12
0	13
0	8
0	13
0	10
0	16
6	32
0	39
20	49
0	0
1	7
0	7
0	1
1	4
0	8
61	338
12	45
1	353
8	7
0	340
0	24
0	333
0	48
0	68
0	9
0	24
0	9
0	26
0	95
0	185
0	7
0	23
0	100
0	11
0	91
0	11
0	9
0	27
0	9
7	6
7	4
0	4
21	5
2	20
0	7
0	15
0	3
0	0
10	0
89	17
0	15
109	73
0	49
0	27
1	8
0	7
0	114
0	113
0	107
0	110
0	110
0	114
0	109
0	112
0	109
0	108
2	41
0	1
0	6
0	1
1	2
25	694
5	353
36	676
0	1
0	148
10	18
15	143
0	144
3	32
4	60
24	10
1	6
0	5
0	5
0	0
0	2
0	2
0	1
0	2
39	0
0	28
2	27
10	25
0	24
2	36
0	24
2	30
2	3
11	0
0	4254
0	4205
0	4039
0	4088
0	39
1	266
27	174
3	74
7	131
170	1687
1	179
0	19
0	12
0	12
1	0
1	10
0	5
2	0
0	1
1	134
0	115
0	130
0	119
25	113
0	128
2	136
0	36
2	108
1	40
0	35
0	35
1	16
3	14
0	10
0	13
0	11
0	7
1	3
9	1
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	2568
0	2420
0	2412
0	2333
52	1354
4	1259
0	1096
0	588
365	0
0	1
2	1
0	2
1	0
3	1
8	3
0	297
0	310
0	299
0	183
0	179
0	173
0	163
7	60
0	144
0	120
0	54
0	63
0	71
0	57
1	55
2	21
0	22
0	23
2	20
2	9
1	2
11	1
0	115
0	91
9	110
0	109
0	15
1	107
0	8
1	34
149	1658
0	1666
50	1118
0	962
14	120
26	220
1	317
25	94
145	408
21	174
117	214
0	93
15	6
2	0
1	79
3	26
1	10
0	41
2	59
0	383
0	308
0	361
0	450
