UniqueCount	AmbigCount
1	15
0	3
4	681
3	0
0	43
0	2
0	0
0	6
0	3
0	0
1	2
0	1
0	1
0	0
19	142
0	13
3	14
0	20
0	8
0	92
53	71
6	216
11	82
0	68
279	109
0	90
5	262
8	33
1	26
2	51
0	1
0	1
0	3
23	722
0	218
1	231
0	152
0	153
0	101
150	109
1	34
0	67
0	0
0	0
0	1
0	1
0	2
1	3
0	17
2	60
15	50
0	14
0	13
26	48
0	264
0	191
0	260
0	193
0	147
3	131
4	106
0	172
0	145
14	87
0	95
4	46
13	48
1	92
0	96
13	72
0	0
0	2
0	54
7	393
2	8
0	1
0	19
0	37
0	49
1	5
0	3
0	4
0	80
0	17
0	0
0	21
0	68
0	15
0	15
0	0
0	0
73	6001
907	13570
67	78979
0	1062
19	7929
1	5
4768	16783
12	9552
0	0
1	55
85	1688
0	68
0	0
1	1
0	36
0	25
0	25
0	18
0	23
0	11
0	11
0	24
0	24
0	24
0	23
0	23
0	25
0	18
0	16
0	16
29	19
0	1
5	1
0	10
0	0
0	1
0	3
0	5
0	8
0	4
0	6
0	4
0	7
1	23
1	35
9	41
0	1
2	20
0	20
1	4
3	23
0	18
157	822
17	64
0	830
20	29
2	844
0	55
0	837
1	101
0	159
0	35
0	63
0	10
0	42
1	207
0	427
0	29
0	57
0	203
0	12
0	189
0	11
0	20
0	29
0	9
1	22
2	4
1	6
38	10
5	39
0	15
0	24
0	8
0	0
9	0
64	16
2	12
280	212
0	158
0	61
12	129
1	67
0	594
0	596
1	492
0	579
0	572
0	585
0	515
0	598
0	544
0	540
9	302
0	10
1	46
3	10
0	21
23	723
9	391
14	706
1	2
0	163
3	26
26	138
0	139
2	40
4	44
17	13
0	5
0	5
0	5
0	0
0	1
0	0
0	0
0	0
49	0
4	51
1	46
25	35
0	26
0	8
0	7
0	5
4	1
4	0
0	2634
0	2766
0	2705
0	2573
0	25
2	190
40	124
6	46
10	56
146	1027
0	114
1	60
3	55
0	55
10	3
3	44
2	29
13	2
0	0
0	103
0	93
0	99
0	97
15	94
0	98
4	104
0	18
0	76
0	38
0	26
0	27
0	14
1	12
0	8
0	11
0	10
1	5
4	8
3	10
0	0
0	0
0	0
0	0
0	0
2	7
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	472
0	453
0	449
0	439
40	273
2	253
0	226
0	88
403	0
0	3
0	3
2	4
1	1
0	1
6	0
0	275
0	284
0	274
0	161
0	172
0	164
0	157
4	66
0	146
0	117
0	50
0	62
0	65
0	47
3	49
0	19
0	19
2	22
3	19
3	8
1	1
14	1
0	77
0	62
6	76
0	77
2	11
1	73
0	2
0	26
196	1633
0	1585
15	1018
0	1009
13	98
23	211
1	305
8	102
79	392
14	197
120	224
0	97
15	19
0	0
0	56
1	17
2	4
0	22
4	45
0	343
0	306
0	350
0	439
0	445
0	137
0	408
0	443
0	352
59	348
7	336
0	349
0	443
0	361
0	321
0	359
0	382
0	150
0	103
11	81
0	305
0	104
0	160
0	128
0	93
0	109
0	176
0	37
5	66
0	162
0	112
0	103
0	127
0	113
0	112
0	40
2	22
0	73
1	137
0	137
14	128
0	94
1	74
0	61
0	50
0	51
0	54
0	24
0	21
0	6
0	0
37	0
1	25
80	40
1	20
14	0
1	418
0	426
0	291
9	100
0	112
1	85
1	58
5	51
0	0
0	32
2	34
0	32
1	26
10	32
0	18
0	17
1	7
0	0
1	1
0	255
3	251
0	252
0	256
2	32
0	10
2	0
0	1018
3	1137
2	997
6	654
1	1919
0	1237
1	838
1	1349
0	1497
0	637
0	693
0	300
1	285
6	262
0	344
0	447
4	126
0	158
5	79
1	102
0	128
0	112
0	114
0	130
0	17
0	14
0	113
1	132
0	55
0	311
1	209
9	269
7	61
8	114
0	60
0	6
38	121
0	21
6	21
0	21
0	9
3	5
1	0
0	0
0	0
0	0
0	0
0	0
0	37
0	136
22	164
1	15
17	44
0	1
1	5
0	150
0	106
22	150
2	28
14	105
34	88
1	8
0	3
0	274
2	236
0	273
0	258
1	271
0	11
0	45
0	85
4	46
0	46
12	8
3	480
14	373
0	152
208	57
0	7
12	32
0	0
310	0
27	0
148	1
0	269
0	278
0	220
0	278
19	291
0	277
0	275
28	23
0	34
0	280
2	18
0	218
0	22
0	7
0	21
0	276
0	226
0	8
0	258
0	250
5	13
6	6
0	245
4	71
1	34
0	42
