UniqueCount	AmbigCount
0	0
0	0
103	331
33	263
78	176
0	0
1	0
1	0
0	0
0	0
1	0
0	2
7	9
7	2
3	0
1	1
0	0
0	0
12	4
2	0
1	0
0	0
0	0
0	0
0	0
5	33
0	21
0	29
0	12
2	3
0	2
0	4
0	12
0	1
0	0
0	4
0	5
0	0
5	0
0	4
0	21
0	3
0	0
0	0
0	213
0	104
3	228
0	60
0	175
7	67
0	82
0	36
10	8
0	111
138	169
0	106
0	55
0	50
0	126
0	92
14	57
0	147
15	1012
1	993
1	74
35	0
5	361
0	355
5	190
0	148
0	97
2	11
0	2
0	0
0	5
7	23
0	0
0	1270
2	1723
22	323
12	1314
1	141
0	136
55	1712
6	502
0	0
115	122
0	0
16	10
104	111
0	51
0	108
7	63
0	0
0	4
0	1
19	0
0	0
0	57
0	96
28	1396
0	22
0	24
0	518
0	1274
4	176
0	581
5	25
1	190
0	35
1	53
0	206
14	35
3	327
31	11
0	1
0	3
0	0
0	5
0	0
9	135
0	85
0	85
0	84
0	3
0	2
0	68
0	58
0	6
0	84
0	7
0	2
0	13
0	11
7	0
0	1
1	297
0	0
0	0
0	0
0	0
300	1547
0	169
0	16
0	1090
0	328
5	114
10	1493
9	1496
1	3
42	7
0	102
0	0
0	0
0	0
7	2
0	0
0	0
0	0
0	0
0	7
0	0
0	2
0	4
0	0
0	265
0	277
0	291
2	220
0	70
0	25
0	109
7	84
0	89
1	1
3	15
4	5
0	14
0	0
0	0
0	0
0	1
0	20
0	1
0	0
0	0
0	51
1	0
0	0
1	0
0	7
0	0
0	0
0	0
0	0
162	2
1	167
0	150
0	17
0	27
0	140
1	8
0	11
2	276
0	5
0	4
0	1196
3695	272
0	0
30	40
0	39
0	5
2	3
0	14
1080	47
0	78
0	23
0	0
0	0
0	32
0	0
0	1
0	226
0	219
0	228
2	3
0	167
1	189
0	226
0	9
2	28
0	186
14	31
20	32
0	8
0	0
0	9
0	35
0	8
3	12
0	9
0	27
1	54
3	42
0	21
0	33
2	27
2	0
0	2
0	2
0	0
0	0
0	4
0	4
0	4
0	2
0	4
0	0
0	0
12	568
1	347
3	343
0	189
15	279
1	138
1	88
1	3
0	9
28	148
9	17
0	15
0	34
0	10
0	33
1	34
0	11
0	31
0	12
0	11
0	125
0	12
31	4
0	20
0	14
2	17
1	8
0	5
0	3
0	43
0	5
1	20
0	1
0	24
0	0
633	1135
0	130
0	164
5	128
4	25
0	690
0	50
0	96
0	0
2	1
0	11
0	11
13	69
0	0
4	1
1	16
0	0
0	0
0	0
0	5
0	8
0	0
686	400
0	5
0	129
0	50
0	79
0	71
0	224
0	65
0	0
0	1
2	2
5	1019
12	282
0	40
0	113
3	245
