UniqueCount	AmbigCount
0	37
0	7
1	359
1	0
0	19
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	19
0	1
1	2
0	7
0	2
0	10
23	32
15	461
6	86
0	36
67	38
0	27
2	51
3	9
0	2
5	24
0	0
0	0
0	7
1	500
0	67
2	85
0	71
0	74
0	49
35	30
0	6
0	29
0	4
0	3
0	4
0	1
0	5
0	0
0	2
0	21
1	16
0	2
0	3
3	19
0	146
0	116
0	154
0	93
0	88
1	72
0	23
0	98
0	76
8	40
0	50
2	24
2	12
0	20
0	10
0	14
0	0
0	0
0	25
20	671
0	7
0	3
0	2
0	117
1	282
1	7
0	0
0	0
0	29
0	2
0	0
1	3
0	27
0	2
0	3
0	3
0	3
240	28044
1405	36547
308	245101
0	4490
57	19868
1	7
20185	60996
72	33753
0	0
0	24
120	1568
0	5
0	0
0	0
0	22
0	19
0	19
0	17
0	19
0	21
0	18
0	19
0	19
0	35
0	19
0	18
0	19
0	17
0	22
0	19
1	16
0	3
0	3
0	15
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
2	1
10	40
0	6
0	7
0	1
0	3
0	3
1	0
0	13
0	10
120	629
1	58
0	661
5	16
0	642
0	39
0	647
0	73
1	135
0	20
0	35
0	11
0	30
0	170
0	330
0	16
0	40
0	165
0	11
0	154
2	11
0	10
0	40
0	11
2	17
4	1
2	1
1	1
0	8
0	2
0	6
0	0
0	0
0	0
0	6
0	5
3	3
0	2
0	1
0	2
0	0
0	80
0	82
0	80
0	82
0	83
0	82
0	81
0	83
0	82
0	82
0	1
0	1
0	1
0	0
0	0
17	606
5	372
11	600
0	2
0	95
3	14
8	45
0	48
1	3
2	22
1	4
0	5
0	1
0	1
0	0
0	3
0	4
0	4
0	4
6	0
4	123
2	110
3	100
2	73
0	117
0	80
10	116
0	4
4	0
0	827
0	827
0	824
0	824
0	5
0	22
0	16
0	9
2	20
32	505
0	59
0	10
0	9
0	9
0	1
0	8
0	1
0	1
0	0
1	61
0	58
0	61
0	63
2	56
0	61
0	62
0	13
0	35
0	16
0	9
0	9
0	4
2	4
0	3
0	4
0	4
0	5
1	3
1	5
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1059
0	1011
0	1004
0	976
12	725
7	668
0	370
2	148
272	0
1	2
3	2
0	2
0	0
1	0
1	1
0	282
0	292
0	282
0	180
0	176
0	162
0	163
2	58
0	143
0	114
0	59
0	66
0	69
0	44
0	42
0	18
0	22
0	19
0	17
4	4
0	2
3	1
0	63
0	49
2	64
0	64
0	8
0	63
0	0
0	11
11	377
0	386
3	256
0	186
0	26
0	31
1	40
0	5
12	44
1	23
6	20
0	14
1	0
0	0
0	55
3	22
0	13
0	34
0	37
0	263
0	234
0	278
0	306
0	308
0	133
0	294
0	308
0	279
27	265
1	266
0	269
0	306
0	280
0	265
0	253
0	254
0	145
0	97
0	82
0	188
0	96
0	106
0	80
0	70
0	58
0	72
0	10
0	17
0	60
0	35
0	33
0	45
0	35
0	39
0	6
0	3
0	22
0	37
0	38
6	36
0	31
0	27
0	24
0	23
0	23
0	24
0	10
0	9
0	4
0	0
17	0
0	108
216	127
0	36
6	0
0	322
0	319
0	265
0	69
0	72
0	26
0	16
5	23
0	0
0	118
0	142
0	152
1	126
7	148
0	50
0	38
5	34
0	2
0	1
0	720
13	699
0	700
1	714
6	110
0	38
0	0
0	499
0	529
1	480
3	385
0	658
0	528
1	433
0	563
0	595
0	318
0	305
0	128
0	102
1	78
1	56
0	74
8	9
0	31
1	5
0	17
0	140
0	139
0	139
0	140
0	13
0	15
0	133
0	136
0	90
0	435
0	294
12	376
16	75
10	145
0	77
0	2
23	59
0	2
0	2
0	2
0	1
0	1
0	0
0	0
0	6
1	1
0	6
0	7
1	14
0	109
3	122
0	4
7	39
0	2
4	4
0	192
0	161
12	193
3	19
17	166
14	142
1	15
0	10
0	337
0	299
0	339
0	312
0	327
0	17
0	26
0	115
7	17
0	17
5	3
7	617
3	514
2	141
59	117
0	4
2	21
0	0
69	0
6	0
73	8
1	389
0	393
0	348
0	394
37	421
0	386
0	372
6	37
1	33
0	388
0	19
0	333
0	24
0	17
0	27
0	392
5	261
0	12
0	372
3	349
1	6
1	6
