UniqueCount	AmbigCount
0	17
0	5
1	682
5	1
0	24
0	3
0	0
0	8
0	6
0	0
0	0
0	0
0	0
0	0
23	132
0	10
3	15
0	28
0	8
0	98
83	111
6	266
5	76
0	51
283	99
0	83
6	295
9	48
3	26
9	62
0	0
1	1
0	5
6	718
0	209
3	228
0	155
0	147
0	99
119	92
1	37
0	63
0	1
0	0
0	1
0	1
0	3
0	1
0	15
8	52
12	48
0	15
0	19
24	49
0	309
0	233
0	274
0	174
0	167
5	142
1	121
0	168
0	166
8	67
0	76
3	43
12	43
0	86
0	100
12	85
0	0
0	0
0	92
10	434
1	8
0	3
0	19
0	35
0	56
1	3
0	4
0	2
0	89
0	16
0	0
0	16
0	73
0	18
0	22
0	0
0	0
63	5207
785	12479
91	90302
0	1200
13	8632
2	6
4680	16479
23	12054
0	0
0	84
116	1962
0	105
0	0
1	1
0	31
0	19
0	19
0	17
0	16
1	15
2	13
0	17
0	16
0	18
0	14
0	15
1	18
0	17
1	17
0	17
25	16
0	3
4	3
0	4
0	0
5	0
0	3
0	4
0	9
0	4
0	6
0	4
0	8
2	30
0	37
12	43
0	2
2	12
0	9
0	1
0	16
0	20
115	554
15	79
0	596
19	22
1	567
0	49
0	560
2	84
1	133
0	32
0	47
0	14
1	40
1	167
0	290
0	21
0	44
0	163
0	19
0	149
0	19
0	22
0	39
0	13
0	18
7	4
0	4
26	11
2	37
0	10
0	25
0	3
0	0
9	0
97	10
2	9
175	122
0	85
0	42
10	45
1	20
0	263
0	257
0	216
0	251
0	252
0	255
0	230
0	261
0	241
0	248
0	125
0	6
0	27
0	3
0	7
28	858
6	363
29	825
1	0
0	223
9	25
17	121
0	118
2	28
1	44
13	7
0	4
0	2
0	3
0	0
0	1
0	1
0	1
0	1
32	0
0	33
0	30
16	26
0	19
2	171
0	126
18	168
1	0
9	0
0	4528
0	4537
0	4318
0	4309
0	59
4	350
36	223
3	79
12	132
170	1508
0	162
1	29
0	23
0	23
7	2
0	16
0	11
4	2
1	0
0	85
1	73
0	83
0	76
21	74
0	79
3	87
0	19
1	68
0	27
0	23
0	23
0	12
0	7
0	9
0	11
0	7
1	4
4	4
3	19
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	1
0	3
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	919
0	873
0	872
0	850
44	512
3	468
0	430
0	218
442	0
0	3
0	2
0	6
0	4
0	3
7	3
0	276
0	290
0	278
0	173
0	169
0	161
0	155
8	53
0	135
0	120
0	63
0	63
0	61
0	42
1	40
2	14
0	22
0	32
3	19
5	6
1	1
10	1
0	127
0	102
10	114
0	115
0	14
0	119
0	5
1	43
191	1575
0	1546
28	948
0	959
13	90
22	194
1	303
18	70
102	433
15	229
95	231
0	117
14	15
0	0
5	79
1	19
1	14
0	33
3	66
0	402
0	341
0	387
0	481
0	489
0	156
0	448
0	478
0	388
74	380
8	394
0	379
0	486
0	389
0	359
0	396
0	420
0	180
0	118
3	105
0	316
0	111
0	180
0	144
0	121
0	120
0	194
0	42
2	48
0	154
0	98
0	106
0	124
0	106
0	110
0	37
1	27
0	85
1	146
0	153
9	149
0	110
0	76
0	62
0	46
0	45
0	45
0	13
0	19
2	10
0	0
34	0
1	65
114	83
1	35
11	0
0	399
0	409
0	285
1	96
0	104
0	82
0	53
2	43
0	0
0	77
2	105
0	105
0	88
4	103
0	46
0	36
7	38
0	5
1	5
0	289
4	280
0	280
0	288
3	46
0	13
1	0
0	966
6	1169
3	1006
6	647
0	1957
0	1194
2	806
3	1389
0	1514
0	680
0	780
0	311
0	322
3	243
0	373
0	530
22	133
0	176
1	86
0	119
0	194
0	174
0	174
0	194
0	26
0	25
0	184
2	193
0	81
0	318
0	215
18	281
9	61
8	117
0	64
0	9
42	128
0	7
1	7
0	7
0	3
0	2
0	0
1	0
0	2
0	1
0	2
0	1
0	61
0	254
18	307
1	27
7	55
0	0
0	1
0	250
0	164
16	244
0	44
23	162
42	149
0	4
0	2
0	402
1	343
0	398
0	369
0	392
1	30
0	63
2	113
7	38
0	38
11	3
3	400
16	303
1	138
184	68
0	8
16	29
0	0
387	0
28	0
192	5
3	327
0	337
0	279
0	338
19	353
0	336
0	323
39	46
0	32
0	333
0	21
0	270
0	43
0	12
0	24
0	332
1	271
0	20
0	319
2	309
8	17
6	11
0	286
1	81
6	41
0	48
3	95
0	73
0	82
0	49
0	27
0	26
0	2
0	6
2	3
0	6
0	4
0	3
0	2
0	3
0	3
0	3
1	481
0	437
0	351
0	350
1	351
0	396
0	409
0	382
0	122
0	145
8	340
5	2773
0	2723
24	946
14	292
23	10
3	11
0	5
13	357
0	303
0	99
0	244
0	284
0	277
0	283
0	286
0	298
0	292
7	32
0	60
0	26
0	10
0	77
0	14
0	21
0	70
2	61
1	51
0	10
1	23
1	23
43	369
3	5
1	285
8	2
0	16
0	368
0	370
196	1675
0	113
0	328
0	247
0	657
0	655
6	627
5	299
2	32
0	142
0	84
0	52
0	136
0	88
1	46
0	111
2	120
0	72
0	74
8	40
0	0
0	7404
6	8017
0	8079
34	1477
3	2361
1	1133
2	1390
0	912
0	69
0	131
17	0
0	6
0	6
4	8
0	4
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	12
0	1
0	0
3	19
2	0
0	3
0	0
0	2
0	4
0	2
0	3
