"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg__TPM","FoldChange"
"S100A7L2",0,0,0,0,0,0,1
"S100A8",66.17753,66.17753,29.27184,28.3241,59.18733,38.9277566666667,1.68247694356649
"S100A9",179.7166,179.7166,95.31985,57.9746,144.28686,99.19377,1.80367102665166
"S100B",943.18541,943.18541,598.17597,653.66503,524.99529,592.278763333333,1.59147009526365
"S100G",0,0,0,0,0,0,1
"S100P",10.47638,10.47638,4.73783,5.99642,4.61001,5.11475333333333,1.87683449754855
"S100PBP",29.74877,29.74877,81.0401,55.26654,21.43328,52.5799733333333,0.573885503986813
"S100Z",0.93354,0.93354,0.48041,0.46977,0.24033,0.396836666666667,1.38422769543564
"S1PR1",11.20247,11.20247,55.51213,65.18689,32.99109,51.2300366666667,0.233629359249285
"S1PR2",0.95428,0.95428,0.84486,0.2487,0.41512,0.502893333333333,1.30034511209489
"S1PR3",3.07031,3.07031,6.17906,6.60435,2.57811,5.12050666666667,0.665028276526126
"S1PR4",2.26124,2.26124,2.7665,1.46456,1.55124,1.92743333333333,1.11402707718935
"S1PR5",77.33851,77.33851,10.90032,12.07574,8.12761,10.36789,6.89120936251142
"SAA1",8.13216,8.13216,1.90507,14.5351,5.09068,7.17695,1.11681739523906
"SAA2",2.32347,2.32347,2.00447,6.10695,0.26218,2.7912,0.876627453049166
"SAA2-SAA4",0,0,0,0,0,0,1
"SAA3P",0,0,0.53011,0,0,0.176703333333333,0.84983187492741
"SAA4",0,0,0,0,0.6336,0.2112,0.825627476882431
"SAAL1",16.24358,16.24358,9.80698,10.05851,17.60981,12.4917666666667,1.27808169426786
"SAC3D1",14.45948,14.45948,15.07492,15.0325,14.79137,14.9662633333333,0.968259114687448
"SACM1L",16.13985,16.13985,17.49353,22.02372,22.6131,20.7101166666667,0.78948677536663
"SACS",7.77949,7.77949,16.58241,11.27437,13.87374,13.9101733333333,0.588825482019883
"SAE1",32.32119,32.32119,42.50795,41.47754,51.03787,45.0077866666667,0.724251097785186
"SAFB",183.4715,183.4715,125.02241,127.88678,161.4597,138.122963333333,1.32596011168921
"SAFB2",243.01053,243.01053,362.17899,311.6204,416.34318,363.380856666667,0.66965792943184
"SAG",0.85056,0.85056,14.09753,11.85467,2.01005,9.32075,0.179304798585374
"SAGE1",0.14522,0.14522,0,0.05527,0.13109,0.06212,1.07823974692125
"SALL1",26.20132,26.20132,20.0281,15.14303,13.24013,16.1370866666667,1.58727796206512
"SALL1P1",0,0,0,0,0,0,1
"SALL2",25.26778,25.26778,62.271,77.04156,44.15562,61.15606,0.422610120396949
"SALL3",3.44372,3.44372,9.67445,52.17162,8.73936,23.5284766666667,0.181165755231708
"SALL4",0.99577,0.99577,0.38101,0.19343,0,0.19148,1.67503441098466
"SALL4P1",0,0,0,0,0,0,1
"SALL4P2",0.24894,0.24894,0,0.05527,0,0.0184233333333333,1.22634660766479
"SALL4P5",0,0,0,0,0,0,1
"SALL4P6",0.16596,0.16596,0,0,0,0,1.16596
"SALL4P7",0,0,0,0,0,0,1
"SAMD1",56.69693,56.69693,42.16007,48.22006,52.23953,47.5398866666667,1.18864987049139
"SAMD10",6.36881,6.36881,34.12563,24.73178,15.55606,24.80449,0.285563093864672
"SAMD11",5.60123,5.60123,5.40046,6.52145,5.37471,5.76554,0.975713690259758
"SAMD12",21.61661,21.61661,21.99944,16.41416,23.74921,20.7209366666667,1.04123548385958
"SAMD13",2.28198,2.28198,3.01498,1.79616,3.03693,2.61602333333333,0.907621355688155
"SAMD14",33.64889,33.64889,58.65964,62.97622,53.02608,58.2206466666667,0.585081250379232
"SAMD15",0.60161,0.60161,4.93662,4.97399,0.58991,3.50017333333333,0.355899624607052
"SAMD3",2.84211,2.84211,1.68972,0.22107,0.10924,0.673343333333333,2.29606795178515
"SAMD4A",46.46949,46.46949,15.65472,27.6609,21.43328,21.5829666666667,2.10200416538128
"SAMD4B",42.4449,42.4449,37.70386,37.88521,37.75404,37.7810366666667,1.12026144049269
"SAMD5",1.41068,1.41068,1.54062,1.4093,1.11427,1.35473,1.02376068593852
"SAMD7",0,0,0,0,0,0,1
"SAMD8",15.9324,15.9324,14.94239,16.33126,14.11407,15.12924,1.04979527863681
"SAMD9",0.51863,0.51863,0.36445,0.52503,0.26218,0.383886666666667,1.09736587292794
"SAMD9L",2.67614,2.67614,2.7665,2.29356,1.90081,2.32029,1.10717437332281
"SAMHD1",14.62544,14.62544,15.65472,15.41937,10.74941,13.9411666666667,1.04579785157339
"SAMM50",31.5951,31.5951,40.55318,40.15114,45.75056,42.1516266666667,0.755362022659942
"SAMSN1",2.24049,2.24049,1.50749,1.05006,3.29911,1.95222,1.09764516194593
"SAP130",8.31887,8.31887,14.13066,9.06371,8.14945,10.44794,0.814021561957872
"SAP18",255.49921,255.49921,267.98562,215.29082,177.95525,220.410563333333,1.15847774441475
"SAP25",4.95813,4.95813,5.69865,8.01365,0.76469,4.82566333333333,1.02273846926731
"SAP30",15.0196,15.0196,13.78278,17.79583,12.75947,14.77936,1.01522495208931
"SAP30BP",113.45609,113.45609,112.89621,127.33411,97.50943,112.579916666667,1.00771415721236
"SAP30L",18.85748,18.85748,14.51168,20.83549,14.72582,16.6909966666667,1.12246248044438
"SAPCD1",5.24856,5.24856,6.82513,2.68043,9.30742,6.27099333333333,0.859381890965838
"SAPCD2",9.0657,9.0657,6.0134,7.48862,10.07211,7.85804333333333,1.13633447266195
"SAR1A",26.98965,26.98965,39.95681,31.83353,29.21132,33.66722,0.807380862959303
"SAR1AP4",0,0,0,0,0,0,1
"SAR1B",25.51673,25.51673,28.7086,28.10304,11.90738,22.90634,1.10919237323656
"SAR1P1",0,0,0,0,0,0,1
"SAR1P3",0,0,0,0,0,0,1
"SARDH",1.38994,1.38994,9.21061,7.57152,4.69741,7.15984666666667,0.292890307579309
"SARM1",11.90781,11.90781,10.28739,9.58875,10.00657,9.96090333333333,1.17762282974852
"SARNP",49.27011,49.27011,48.62074,43.9369,50.05469,47.5374433333333,1.03569752643887
"SARS",94.45339,94.45339,119.7379,99.86664,110.02856,109.8777,0.860888979479192
"SART1",134.42959,134.42959,84.85024,98.34681,130.60976,104.60227,1.28244961022145
"SART3",15.43451,15.43451,31.77328,19.12222,16.91066,22.6020533333333,0.696316958863466
"SASH1",21.015,21.015,26.52191,36.97332,29.29871,30.9313133333333,0.689448622741689
"SASH3",2.86285,2.86285,2.91559,2.81859,1.70418,2.47945333333333,1.11018876528497
"SASS6",1.84633,1.84633,1.29214,0.60793,1.3546,1.08489,1.36521830887961
"SAT1",185.2556,185.2556,215.35594,234.16434,276.60079,242.040356666667,0.76635667653933
"SAT2",117.75037,117.75037,157.72338,136.48073,179.44094,157.881683333333,0.747413846005534
"SATB1",19.52133,19.52133,21.40307,24.48308,39.87334,28.5864966666667,0.693604593717246
"SATB2",6.34806,6.34806,1.9382,2.18303,27.3542,10.49181,0.639417115319519
"SATL1",1.43143,1.43143,2.07073,1.63036,1.3109,1.67066333333333,0.910421755394103
"SAV1",31.49138,31.49138,24.94816,25.75421,29.16762,26.62333,1.1762296580463
"SAYSD1",3.87937,3.87937,8.58111,8.42815,6.83855,7.94927,0.545225476491379
"SBDS",140.11381,140.11381,133.66977,93.84259,87.02219,104.84485,1.33321375579445
"SBDSP1",53.21171,53.21171,43.75039,58.61017,36.9238,46.42812,1.14302886135904
"SBF1",220.04548,220.04548,123.46522,112.13581,179.46279,138.354606666667,1.58620863197394
"SBF1P1",0,0,0.03313,0,0,0.0110433333333333,0.989077289796349
"SBF2",21.82406,21.82406,43.4025,32.91123,19.79465,32.0361266666667,0.690881840667762
"SBK1",21.03574,21.03574,7.96817,8.37288,25.82481,14.0552866666667,1.46365462763246
"SBK2",0.29043,0.29043,0,0,0,0,1.29043
"SBNO1",6.90819,6.90819,8.61424,8.34525,10.68387,9.21445333333333,0.774215686530459
"SBNO2",18.27662,18.27662,10.63527,10.66644,8.71751,10.0064066666667,1.75139994221547
"SBSN",17.01115,17.01115,27.11828,15.00487,2.53441,14.8858533333333,1.13378548964739
"SBSPON",1.16174,1.16174,1.20931,1.05006,1.76972,1.34303,0.922625830655177
"SC22CB-1E7.1",0,0,0,0.63557,0,0.211856666666667,0.825180095555855
"SC5DL",30.70306,30.70306,28.34415,20.53152,26.91723,25.2643,1.2070780489105
"SCAF1",52.81755,52.81755,55.08142,56.84164,69.1502,60.3577533333333,0.877110830763795
"SCAF11",17.01115,17.01115,24.38492,26.00291,16.91066,22.43283,0.768628885200806
"SCAF4",13.79563,13.79563,13.79935,10.69408,11.23008,11.9078366666667,1.14625172149942
"SCAF8",11.55514,11.55514,9.57506,10.66644,7.36291,9.20147,1.23071871014667
"SCAI",5.35229,5.35229,3.81014,2.48699,6.68561,4.32758,1.19234061243567
"SCAMP1",24.72841,24.72841,39.17821,26.27924,27.68193,31.04646,0.802847178752349
"SCAMP2",39.7895,39.7895,45.97021,36.33775,27.83487,36.7142766666667,1.08154003218763
"SCAMP3",64.99505,64.99505,60.1837,53.71908,48.70009,54.2009566666667,1.19554178016359
"SCAMP4",66.90362,66.90362,57.01963,50.59652,41.1187,49.5782833333333,1.34254497236462
"SCAMP5",123.47607,123.47607,167.41439,128.85394,209.65728,168.64187,0.73375794548834
"SCAND1",163.68048,163.68048,99.54414,116.6124,253.83476,156.663766666667,1.04450428580822
"SCAND2",8.87899,8.87899,14.36258,9.34005,13.34937,12.3506666666667,0.739962299011285
"SCAND3",1.7841,1.7841,0.64607,0.5803,0.30588,0.51075,1.84285950686745
"SCAND3P1",0,0,0,0.13817,0,0.0460566666666667,0.955971155163678
"SCAP",34.76914,34.76914,46.53345,46.28573,38.3221,43.71376,0.799958223150994
"SCAPER",122.62551,122.62551,60.44876,74.63747,118.11247,84.3995666666667,1.44761284893327
"SCARA3",22.07301,22.07301,46.99729,56.62057,48.59085,50.7362366666667,0.445973876079506
"SCARA5",2.11602,2.11602,0.56324,0.7461,0.96133,0.75689,1.77359994080449
"SCARB1",87.39998,87.39998,141.10784,149.13676,84.92475,125.05645,0.701272961439101
"SCARB2",82.35887,82.35887,46.35122,41.11831,41.83969,43.1030733333333,1.89009208882042
"SCARF1",5.66347,5.66347,6.46068,8.78738,6.2268,7.15828666666667,0.816773211368727
"SCARF2",4.6262,4.6262,2.83276,4.31079,6.57637,4.57330666666667,1.00949047603099
"SCCPDH",27.09337,27.09337,31.02782,22.57638,22.67864,25.4276133333333,1.06303091564328
"SCD",667.70847,667.70847,177.71835,185.91665,206.09599,189.91033,3.50273591795688
"SCD5",745.48263,745.48263,447.82439,462.16646,542.97653,484.32246,1.53811680176516
"SCDP1",0.51863,0.51863,0,0.3316,0.39327,0.241623333333333,1.22310040350401
"SCEL",2.09528,2.09528,0.38101,0.05527,0.10924,0.18184,2.61903472551276
"SCFD1",43.02577,43.02577,53.04382,36.14432,35.87508,41.68774,1.03134459683272
"SCFD2",24.91511,24.91511,18.22243,17.0221,28.22814,21.1575566666667,1.16958337915417
"SCG2",23.50443,23.50443,205.08512,103.12737,51.45299,119.888493333333,0.202702749652379
"SCG3",28.10989,28.10989,53.62363,47.88846,94.03553,65.18254,0.439842441828313
"SCG5",133.64127,133.64127,297.75443,202.74531,184.92489,228.474876666667,0.586736430391806
"SCGB1A1",4.04533,4.04533,3.76045,2.29356,3.14617,3.06672666666667,1.24063661355816
"SCGB1C1",0,0,1.02708,0,0,0.34236,0.744956643523347
"SCGB1D1",0,0,0,0,0,0,1
"SCGB1D2",2.59316,2.59316,0.71233,1.96196,1.22351,1.29926666666667,1.56274174374438
"SCGB1D4",0,0,0,0,0,0,1
"SCGB1D5P",0,0,0,0,0,0,1
"SCGB2A1",0,0,0,0,0,0,1
"SCGB2A2",3.17403,3.17403,0,0,1.13612,0.378706666666667,3.02749678442598
"SCGB2B2",2.03304,2.03304,1.32527,1.71326,1.83527,1.6246,1.15561990398537
"SCGB3A1",2.96658,2.96658,2.21982,2.87386,5.87722,3.65696666666667,0.8517518556428
"SCGB3A2",4.00384,4.00384,4.53904,3.75812,6.29234,4.86316666666667,0.853436425139998
"SCGN",0.37342,0.37342,0.26505,0,2.01005,0.758366666666667,0.781077135978465
"SCHIP1",463.18048,463.18048,288.61009,154.35945,208.10605,217.025196666667,2.12902218228324
"SCIMP",1.95006,1.95006,2.88246,3.67523,2.40332,2.98700333333333,0.739919120542496
"SCIN",8.52632,8.52632,10.38678,3.42653,3.01508,5.60946333333333,1.44131520511751
"SCLT1",10.55936,10.55936,10.33709,9.64401,11.92923,10.6367766666667,0.993347241346616
"SCLY",17.96544,17.96544,17.84141,19.37092,19.24844,18.8202566666667,0.956871564226296
"SCMH1",18.98196,18.98196,37.42224,24.12385,37.6885,33.0781966666667,0.586356144236505
"SCML1",4.4395,4.4395,4.50591,3.73049,6.46713,4.90117666666667,0.92176532024969
"SCML2",2.51018,2.51018,2.93215,1.54746,0.89578,1.79179666666667,1.25731936065067
"SCML2P1",0,0,0,0,0,0,1
"SCML4",0.10373,0.10373,1.4081,0,0.15294,0.520346666666667,0.725972585199867
"SCN10A",0,0,0,0,0,0,1
"SCN11A",0.2282,0.2282,0.49698,0.6632,0.50251,0.55423,0.79023053216062
"SCN1A",3.96235,3.96235,8.39888,3.23309,9.5696,7.06719,0.615127448343227
"SCN1B",107.33622,107.33622,110.21254,108.54349,403.23414,207.330056666667,0.520022034906565
"SCN2A",10.22744,10.22744,22.46328,13.42977,20.95262,18.9485566666667,0.562819665984189
"SCN2B",25.84865,25.84865,65.46821,47.14236,31.92052,48.17703,0.545959160201419
"SCN3A",3.13254,3.13254,12.42438,5.02926,3.56129,7.00497666666667,0.516246351748683
"SCN3B",27.03114,27.03114,34.7717,24.28965,48.04464,35.7019966666667,0.763749728784056
"SCN4A",0.49789,0.49789,0.29819,0.13817,0.10924,0.181866666666667,1.26739338898917
"SCN4B",19.66655,19.66655,203.61076,163.89293,27.11387,131.539186666667,0.155927846848615
"SCN5A",1.22397,1.22397,0.76203,0.35923,1.11427,0.745176666666667,1.27435235783197
"SCN7A",1.68037,1.68037,1.4081,1.54746,1.70418,1.55324666666667,1.04978889622885
"SCN8A",4.48099,4.48099,7.52089,5.47139,3.27726,5.42318,0.853314090528368
"SCN9A",1.18248,1.18248,1.45779,1.71326,0.85209,1.34104666666667,0.932266763869153
"SCNM1",29.97697,29.97697,36.84243,31.52956,23.31225,30.5614133333333,0.981482345953244
"SCNN1A",3.2985,3.2985,6.79199,6.18985,2.0756,5.01914666666667,0.714137773682205
"SCNN1B",0.62236,0.62236,0.06626,0.88426,0.26218,0.404233333333333,1.15533505827616
"SCNN1D",33.56591,33.56591,25.32917,39.34978,59.05624,41.2450633333333,0.818223652010148
"SCNN1G",0.20745,0.20745,0.03313,0.0829,0,0.0386766666666667,1.16248880787412
"SCO1",13.67116,13.67116,15.09148,15.97203,15.05355,15.3723533333333,0.896093536543108
"SCO2",25.28853,25.28853,34.40725,34.34816,49.02782,39.2610766666667,0.652951490037152
"SCOC",71.11491,71.11491,82.41506,82.56821,83.41721,82.80016,0.860558142132426
"SCP2",55.80488,55.80488,98.59989,91.16216,59.60245,83.1215,0.675271838947237
"SCPEP1",88.45799,88.45799,68.99673,74.63747,142.64823,95.4274766666667,0.927723021408524
"SCRG1",54.20749,54.20749,104.56359,136.64653,74.24088,105.150333333333,0.520087768604903
"SCRIB",99.32853,99.32853,48.7864,65.60139,142.25496,85.5475833333333,1.15922971082381
"SCRN1",86.77762,86.77762,108.55596,108.43296,83.41721,100.135376666667,0.867922015946085
"SCRN2",30.37113,30.37113,40.75197,39.79191,30.39113,36.9783366666667,0.826026960457545
"SCRN3",24.29276,24.29276,26.20716,21.60922,15.81824,21.21154,1.13872158346517
"SCRT1",12.63389,12.63389,10.50274,13.40214,48.6127,24.1725266666667,0.54161785904686
"SCRT2",0.26969,0.26969,0.11596,0.11053,2.55626,0.927583333333333,0.658695257446717
"SCT",0,0,0,2.56989,0,0.85663,0.53861027776132
"SCTR",0,0,0.77859,0.2487,0.13109,0.386126666666667,0.721434789509376
"SCUBE1",1.07876,1.07876,1.10991,0.88426,0,0.664723333333333,1.24871199818989
"SCUBE2",5.68421,5.68421,9.19404,6.32802,5.78983,7.10396333333333,0.824807532446058
"SCUBE3",0.76758,0.76758,0.49698,0.69083,0.6773,0.621703333333333,1.0899527451589
"SCXA",2.03304,2.03304,3.81014,1.29876,6.16125,3.75671666666667,0.637633101263827
"SCXB",0,0,0,0,0,0,1
"SCYL1",85.28396,85.28396,117.43525,75.4112,120.73428,104.52691,0.817648882166643
"SCYL2",7.63427,7.63427,6.89139,6.68725,6.48898,6.68920666666667,1.12290778155701
"SCYL3",3.48521,3.48521,3.37943,3.67523,2.88399,3.31288333333333,1.03995625509617
"SDAD1",14.70842,14.70842,20.90609,17.90636,20.16608,19.65951,0.760348139912321
"SDAD1P1",1.0995,1.0995,2.05416,1.21586,1.48569,1.58523666666667,0.812111334745626
"SDAD1P2",0,0,0,0,0,0,1
"SDAD1P3",0,0,0,0,0,0,1
"SDAD1P4",0,0,0,0,0,0,1
"SDC1",3.2985,3.2985,1.39153,0.9948,2.62181,1.66938,1.61029902074639
"SDC2",52.25743,52.25743,216.64807,274.39838,224.18647,238.410973333333,0.22245191713017
"SDC3",83.18868,83.18868,170.24715,195.61593,130.01985,165.29431,0.506263142737716
"SDC4",23.98158,23.98158,81.95122,155.52005,57.06803,98.1797666666667,0.251881818637067
"SDC4P",0,0,0,0,0,0,1
"SDCBP",53.37768,53.37768,138.5567,119.6797,69.17205,109.13615,0.49373144058513
"SDCBP2",15.20631,15.20631,39.17821,32.02696,26.28363,32.4962666666667,0.483824366496565
"SDCCAG3",26.69921,26.69921,26.1906,25.64368,32.40118,28.0784866666667,0.952567109751012
"SDCCAG3P1",0,0,0,0,0,0,1
"SDCCAG3P2",0,0,0,0,0,0,1
"SDCCAG8",121.04887,121.04887,91.49314,116.91637,143.84989,117.4198,1.03064580416451
"SDE2",6.07838,6.07838,4.73783,5.55429,6.83855,5.71022333333333,1.05486503926596
"SDF2",28.04766,28.04766,49.53187,39.40504,27.61638,38.8510966666667,0.728904909266822
"SDF2L1",24.33425,24.33425,19.82931,20.72495,20.42826,20.3275066666667,1.187867405035
"SDF4",63.77108,63.77108,110.08002,100.36404,95.91449,102.119516666667,0.628116598038102
"SDHA",192.10155,192.10155,181.3794,135.56883,330.21678,215.72167,0.891011729468493
"SDHAF1",26.34654,26.34654,21.58529,17.93399,24.14249,21.22059,1.23068469379076
"SDHAF2",21.63736,21.63736,33.16481,41.14594,31.4617,35.2574833333333,0.624350007745528
"SDHAP1",41.36614,41.36614,31.93894,45.31856,41.68675,39.6480833333333,1.04226660953674
"SDHAP2",22.86133,22.86133,12.04337,15.22593,13.06535,13.4448833333333,1.65188803878651
"SDHAP3",37.63199,37.63199,25.08068,36.86278,87.13143,49.69163,0.762098003161469
"SDHB",119.18179,119.18179,171.37363,130.95407,130.65345,144.32705,0.826974675395943
"SDHC",83.76955,83.76955,144.60323,175.94104,95.95819,138.834153333333,0.606214919454823
"SDHCP1",0,0,0,0,0,0,1
"SDHD",29.56206,29.56206,45.72172,55.90211,26.87354,42.8324566666667,0.697247252929849
"SDHDP2",0,0,0,0,0,0,1
"SDHDP6",0,0,0,0,0.74285,0.247616666666667,0.801528247191311
"SDIM1",0,0,0.0994,0,0,0.0331333333333333,0.967929276634187
"SDK1",1.84633,1.84633,1.04365,0.93953,1.79157,1.25825,1.26041403741835
"SDK2",4.91664,4.91664,0.81173,1.54746,6.31419,2.89112666666667,1.52054674824258
"SDPR",6.53477,6.53477,14.41228,11.71651,8.67382,11.60087,0.597956331586629
"SDR16C5",1.90857,1.90857,1.70628,1.05006,3.73608,2.16414,0.919229237644352
"SDR16C6P",0,0,0,0,0,0,1
"SDR39U1",152.89292,152.89292,132.74209,119.70733,192.26595,148.238456666667,1.03118809613349
"SDR42E1",0.08298,0.08298,0.18222,0.2487,0,0.14364,0.946958833199259
"SDR42E2",0.8713,0.8713,0.38101,2.90149,2.0756,1.78603333333333,0.671671791435853
"SDR9C7",0,0,0.06626,0.2487,0.43697,0.250643333333333,0.799588478463084
"SDS",4.00384,4.00384,25.77645,37.60888,20.45011,27.9451466666667,0.172873195552415
"SDSL",7.61353,7.61353,8.53141,9.78218,10.22505,9.51288,0.81933114427255
"SEBOX",0.04149,0.04149,0,0,0,0,1.04149
"SEC11A",56.90438,56.90438,37.91921,44.37903,36.55238,39.6168733333333,1.42562376785609
"SEC11C",214.79691,214.79691,218.139,160.68747,193.16174,190.662736666667,1.1259200079946
"SEC13",63.0035,63.0035,73.23758,66.78962,59.93017,66.6524566666667,0.946063205292816
"SEC14L1",37.69422,37.69422,90.99617,69.02791,56.28149,72.1018566666667,0.52931925076048
"SEC14L1P1",0.2282,0.2282,0.43071,0.38687,0,0.272526666666667,0.965166414325306
"SEC14L2",23.91934,23.91934,49.74722,48.44112,33.71209,43.96681,0.554171843633115
"SEC14L3",0,0,0.28162,0,0,0.0938733333333333,0.914182629311133
"SEC14L4",0.29043,0.29043,0.49698,0.5803,0.08739,0.388223333333333,0.929555042776498
"SEC14L5",33.10951,33.10951,21.27054,12.68367,15.1191,16.35777,1.96508595286146
"SEC14L6",4.68844,4.68844,3.69418,4.17262,1.66048,3.17576,1.36225261988237
"SEC16A",24.81139,24.81139,35.13615,27.96487,42.73548,35.2788333333333,0.71147243801482
"SEC16B",2.51018,2.51018,1.60689,2.40409,7.69064,3.90054,0.716284327849584
"SEC1P",4.29428,4.29428,3.66105,10.50064,18.92072,11.02747,0.440182349238867
"SEC22A",10.87054,10.87054,17.84141,15.7786,13.65525,15.75842,0.70833288579711
"SEC22B",47.67272,47.67272,53.87212,55.32181,51.86811,53.6873466666667,0.890017946869367
"SEC22C",29.23014,29.23014,38.8966,30.3966,31.30876,33.5339866666667,0.875373593318119
"SEC23A",12.48868,12.48868,27.16798,23.70935,20.75598,23.87777,0.542198115023975
"SEC23B",28.753,28.753,36.51111,30.28607,16.45185,27.7496766666667,1.0348985953813
"SEC23IP",12.09451,12.09451,14.51168,13.6232,11.77629,13.3037233333333,0.915461638543065
"SEC24A",2.15751,2.15751,2.40205,2.34883,2.97138,2.57408666666667,0.883445281125434
"SEC24B",5.64272,5.64272,8.11726,6.96358,5.39656,6.8258,0.848823123514529
"SEC24C",27.15561,27.15561,38.44932,32.55199,27.46344,32.8215833333333,0.83247462788801
"SEC24D",5.78794,5.78794,2.7665,5.72009,4.39153,4.29270666666667,1.28250825664499
"SEC31A",45.88862,45.88862,64.80557,47.30816,58.02936,56.7143633333333,0.812425491539974
"SEC31B",21.59587,21.59587,39.19478,27.38457,28.20629,31.5952133333333,0.693226633276624
"SEC61A1",32.52864,32.52864,42.8227,42.96974,36.94565,40.9126966666667,0.799963797764067
"SEC61A2",33.81485,33.81485,32.03834,21.49868,42.16742,31.90148,1.05815452678724
"SEC61B",83.31316,83.31316,91.84102,106.19466,76.51311,91.5162633333333,0.911333391148994
"SEC61G",75.32621,75.32621,75.34145,80.68915,65.32673,73.7857766666667,1.020597945251
"SEC62",170.8791,170.8791,126.91091,176.4937,115.6436,139.682736666667,1.22174976171561
"SEC63",33.29622,33.29622,33.09855,30.09263,27.66008,30.2837533333333,1.09629492454337
"SEC63P1",0,0,0,0,0,0,1
"SEC63P2",0,0,0,0,0,0,1
"SECISBP2",28.23436,28.23436,34.49008,24.95284,20.79968,26.7475333333333,1.05358410237066
"SECISBP2L",63.58437,63.58437,31.4254,26.27924,30.19449,29.29971,2.13151776040101
"SECTM1",1.76335,1.76335,0.97738,1.4093,1.70418,1.36362,1.16911770927645
"SEH1L",20.35115,20.35115,21.66812,17.46423,22.5694,20.56725,0.989980178279567
"SEL1L",11.99079,11.99079,12.45751,12.93237,9.96287,11.78425,1.01615581672761
"SEL1L2",0,0,1.82224,1.10533,0.61176,1.17977666666667,0.458762594944742
"SEL1L3",11.01576,11.01576,12.97105,23.37775,15.97118,17.4399933333333,0.651614118443282
"SELE",0.37342,0.37342,0.21536,0.55267,0.93948,0.56917,0.875252522033941
"SELENBP1",29.97697,29.97697,89.81999,106.47099,58.02936,84.7734466666667,0.361148714477837
"SELL",17.675,17.675,3.19721,5.41612,4.12935,4.24756,3.55879685034568
"SELP",0.20745,0.20745,0.44728,0.44213,0.6336,0.50767,0.800871543507531
"SELPLG",21.67885,21.67885,17.47696,8.51105,6.62007,10.86936,1.91070537922853
"SELRC1",6.49328,6.49328,9.31,8.01365,9.17633,8.83332666666667,0.762028991206096
"SELV",0.4564,0.4564,0.51354,0.19343,1.20166,0.63621,0.890105793266145
"SEMA3A",4.08683,4.08683,6.80856,7.32282,1.90081,5.34406333333333,0.801825223476647
"SEMA3B",377.46087,377.46087,87.07006,85.49734,85.84238,86.1365933333333,4.34330578603448
"SEMA3C",13.81637,13.81637,3.94267,1.87906,8.32424,4.71532333333333,2.59239401445354
"SEMA3D",1.05801,1.05801,1.3584,0.6632,0.76469,0.928763333333333,1.06701012220265
"SEMA3E",4.12832,4.12832,0.46384,1.0777,2.7966,1.44604666666667,2.09657488137321
"SEMA3F",2.94583,2.94583,9.11121,8.20708,11.27378,9.53069,0.374698144186183
"SEMA3G",5.51825,5.51825,12.17589,13.65084,5.19992,10.3422166666667,0.574689250925378
"SEMA4A",13.40147,13.40147,35.26868,36.25485,28.83989,33.4544733333333,0.417985492353097
"SEMA4B",17.32233,17.32233,44.47928,44.71063,31.94237,40.3774266666667,0.442809799352755
"SEMA4C",69.78721,69.78721,31.22661,25.22918,36.77086,31.07555,2.20688998318034
"SEMA4D",338.6464,338.6464,93.61357,135.51356,86.80371,105.31028,3.19485942469534
"SEMA4F",5.39378,5.39378,7.81908,7.35045,8.34609,7.83854,0.723397755737939
"SEMA4G",8.15291,8.15291,9.3597,11.10857,8.34609,9.60478666666667,0.863092326861204
"SEMA5A",10.18595,10.18595,6.0631,5.16742,12.9561,8.06220666666667,1.23435167740602
"SEMA5B",13.9201,13.9201,8.21666,14.14823,16.16782,12.8442366666667,1.07771200097465
