"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"SPACA3",0.27931,0.27931,0.242844,0.237303,0.112466,0.197537666666667,1.06828372552234
"SPACA4",0.21724,0.21724,0.080127,0.115419,0,0.065182,1.14275306942851
"SPACA5",0,0,0.541333,0.105694,0.249738,0.298921666666667,0.769869365999746
"SPACA5B",0,0,0,0,0,0,1
"SPACA7",0,0,0,0.09404,0.088796,0.0609453333333333,0.942555632775298
"SPAG1",4.96549,4.96549,7.700476,6.822265,3.892948,6.138563,0.835670988684978
"SPAG11A",0,0,0,0,0,0,1
"SPAG11B",0,0,0,0,0,0,1
"SPAG16",57.32036,57.32036,15.491782,12.885159,12.663899,13.68028,3.97270079317288
"SPAG17",3.84825,3.84825,2.978227,0.896238,1.758182,1.877549,1.68485401986204
"SPAG4",4.62411,4.62411,9.102853,6.31744,6.705726,7.37533966666667,0.671508287882772
"SPAG5",2.63792,2.63792,7.925899,14.827575,6.159879,9.63778433333333,0.341980988334256
"SPAG6",1.33448,1.33448,0.166013,0.144075,0.019277,0.109788333333333,2.10353625991743
"SPAG7",65.63756,65.63756,53.304634,51.266232,48.964694,51.17852,1.27710713144029
"SPAG8",14.86543,14.86543,1.19115,1.153172,1.239773,1.19469833333333,7.22897983701633
"SPAG9",158.27496,158.27496,78.813306,77.388823,88.030431,81.4108533333333,1.93269397849539
"SPAM1",0.0931,0.0931,0,0,0,0,1.0931
"SPANXA1",0,0,0,0,0,0,1
"SPANXA2",0,0,0,0,0,0,1
"SPANXB1",0,0,0,0,0,0,1
"SPANXC",0,0,0,0,0,0,1
"SPANXD",0,0,0,0,0,0,1
"SPANXN1",0,0,0,0,0,0,1
"SPANXN2",0,0,0,0,0,0,1
"SPANXN3",0,0,0,0,0,0,1
"SPANXN4",0,0,0,0,0,0,1
"SPANXN5",0,0,0,0,0,0,1
"SPARC",2382.62786,2382.62786,1403.124364,6.005973,40.564566,483.231634333333,4.92249512628737
"SPARCL1",245.26413,245.26413,1.252683,0.038208,0.017961,0.436284,171.459216979372
"SPAST",15.39302,15.39302,21.248722,22.982968,18.879244,21.036978,0.743886934043316
"SPATA1",1.36551,1.36551,0.858875,0,0.593948,0.484274333333333,1.59371481866672
"SPATA12",0.06207,0.06207,0.208658,0.15383,0.371412,0.244633333333333,0.85331958542007
"SPATA13",15.88957,15.88957,6.545729,1.821948,3.132837,3.83350466666667,3.49426992725913
"SPATA16",0.27931,0.27931,0,0.146987,0.137845,0.094944,1.16837938743899
"SPATA17",2.51378,2.51378,7.651019,3.476701,4.790984,5.30623466666667,0.557191443980518
"SPATA18",0.96206,0.96206,0.513007,0.233722,0.236657,0.327795333333333,1.47768255449007
"SPATA19",0.37241,0.37241,0.146075,0,0,0.0486916666666667,1.30868780941332
"SPATA2",20.48264,20.48264,3.174149,4.400475,3.505078,3.693234,4.57736392432169
"SPATA20",43.35493,43.35493,51.711048,51.185516,47.278406,50.0583233333333,0.868711056382123
"SPATA21",6.70341,6.70341,0.503016,0.027508,0.152633,0.227719,6.27457097267371
"SPATA22",1.67585,1.67585,0,2.433558,0,0.811186,1.4774021000604
"SPATA24",7.04479,7.04479,4.612909,6.513064,4.683822,5.26993166666667,1.28307458959547
"SPATA25",1.24137,1.24137,1.244456,0.736222,0.851254,0.943977333333333,1.15298155053934
"SPATA2L",2.79309,2.79309,5.104809,6.509173,5.445851,5.686611,0.567266437362664
"SPATA3",2.23447,2.23447,0,0,0,0,3.23447
"SPATA4",1.30344,1.30344,0.428412,0.352233,0.739049,0.506564666666667,1.52893536597832
"SPATA5",1.61378,1.61378,0.983057,0.817219,0.597279,0.799185,1.45275777643766
"SPATA5L1",6.05169,6.05169,5.084111,6.689947,7.003011,6.259023,0.971437891848531
"SPATA6",13.96544,13.96544,8.011945,9.941459,4.14751,7.36697133333333,1.78863287607774
"SPATA6L",0.77586,0.77586,3.896857,2.604639,3.161719,3.22107166666667,0.420713065362943
"SPATA7",3.97239,3.97239,14.86821,12.600455,12.359568,13.2760776666667,0.348302251928068
"SPATA8",1.83102,1.83102,0,0,0,0,2.83102
"SPATA9",2.42068,2.42068,0.895388,0.202248,0.664669,0.587435,2.15484728508569
"SPATC1",0.18621,0.18621,0.03782,0.043654,0.126066,0.06918,1.10945771525842
"SPATS1",0,0,0.862088,0.244779,0.199955,0.435607333333333,0.696569303305314
"SPATS2",18.62058,18.62058,42.102657,47.388493,45.782777,45.091309,0.425689363693272
"SPATS2L",145.08538,145.08538,24.00547,18.826546,29.08547,23.9724953333333,5.84985112821324
"SPC24",0.74482,0.74482,0.603204,0.30921,0.218741,0.377051666666667,1.26706937890251
"SPC25",3.01033,3.01033,0.283816,0.286604,0.139971,0.236797,3.2425127163148
"SPCS1",95.74084,95.74084,49.576583,46.508783,43.330763,46.472043,2.03784867653579
"SPCS2",272.79156,272.79156,312.537555,378.889226,331.878645,341.101808666667,0.800321872214286
"SPCS3",27.46536,27.46536,20.896454,16.881901,17.267082,18.348479,1.47119367884163
"SPDEF",0.68275,0.68275,0.435437,0.255716,0.326059,0.339070666666667,1.25665511304855
"SPDYA",0.96206,0.96206,0.754842,0.788097,0.575842,0.706260333333333,1.14991831062903
"SPDYC",0.31034,0.31034,0,0,0,0,1.31034
"SPDYE1",0.43448,0.43448,0.755141,0.336948,0.505885,0.532658,0.935942656483051
"SPDYE2",0,0,3.044053,2.157912,0.557072,1.919679,0.342503405340108
"SPDYE3",10.14822,10.14822,0.931246,0.149358,0.105163,0.395255666666667,7.9900911828107
"SPDYE4",0,0,0,0,0,0,1
"SPDYE6",0,0,1.094373,0.412146,0.506346,0.670955,0.598460162003166
"SPECC1",139.49921,139.49921,34.036359,44.425575,31.158366,36.5401,3.7426434665864
"SPECC1L",9.12409,9.12409,18.230031,15.507404,12.069287,15.2689073333333,0.622296863124715
"SPEF1",2.14137,2.14137,0.318473,0.649051,0.766507,0.578010333333333,1.99071573464559
"SPEF2",3.01033,3.01033,4.423256,5.485101,3.795319,4.567892,0.720260019411296
"SPEG",34.88256,34.88256,33.752838,25.692477,21.507069,26.984128,1.28224685078627
"SPEM1",0.43448,0.43448,0.077481,0.054178,0,0.0438863333333333,1.37417260308354
"SPEN",35.44118,35.44118,14.487085,12.463801,11.383917,12.7782676666667,2.64483031405762
"SPESP1",2.20344,2.20344,0.156542,0,0,0.0521806666666667,3.04457219324185
"SPG11",38.88599,38.88599,36.73811,39.339113,37.859357,37.97886,1.02327235840145
"SPG21",52.78936,52.78936,44.396737,41.549348,40.64985,42.198645,1.24516312953798
"SPG7",52.88246,52.88246,65.047204,53.272622,46.842978,55.054268,0.961255260705572
"SPHK1",4.09653,4.09653,0.696255,0.335274,0.631915,0.554481333333333,3.27860482510351
"SPHK2",35.16187,35.16187,22.653624,29.30776,24.578604,25.5133293333333,1.36391282834994
"SPHKAP",1.33448,1.33448,0.839161,0.441095,1.327312,0.869189333333333,1.24892645082503
"SPI1",34.16877,34.16877,0.1449,0.104119,0.094804,0.114607666666667,31.552600122674
"SPIB",0.52758,0.52758,0.391812,0.415084,0.202079,0.336325,1.14312012422128
"SPIC",0,0,0,0,0,0,1
"SPICE1",2.04826,2.04826,4.198208,0.942413,2.179942,2.44018766666667,0.886073753922145
"SPIN1",34.26187,34.26187,68.979899,69.509171,61.824498,66.7711893333333,0.520307675678585
"SPIN2A",0.68275,0.68275,1.249604,0.713108,0.744813,0.902508333333333,0.884490212482643
"SPIN2B",7.94478,7.94478,17.193491,16.717675,14.003358,15.971508,0.527046859949039
"SPIN3",4.46894,4.46894,14.393864,16.958596,13.616913,14.989791,0.342026984592857
"SPIN4",1.30344,1.30344,5.335091,4.359443,4.227778,4.64077066666667,0.408355548579887
"SPINK1",5.52411,5.52411,0.19948,0.147565,0,0.115681666666667,5.84764471347114
"SPINK13",0.55862,0.55862,0.158959,0,0.099908,0.086289,1.43481154646692
"SPINK14",0,0,0,0,0,0,1
"SPINK2",0,0,0,0.226299,0.21264,0.146313,0.872362086096904
"SPINK4",0,0,0,0,0,0,1
"SPINK5",1.48965,1.48965,0.017271,0,0,0.005757,2.47539912722457
"SPINK6",0.37241,0.37241,3.703483,6.545261,6.690667,5.64647033333333,0.206487042169902
"SPINK7",1.95516,1.95516,0,0,0,0,2.95516
"SPINK8",9.06202,9.06202,0,0.218175,0,0.072725,9.37986902514624
"SPINK9",1.21034,1.21034,0.84373,0.147674,0.132932,0.374778666666667,1.60777880366682
"SPINT1",4.1586,4.1586,4.034878,5.422562,10.059981,6.505807,0.687281194413872
"SPINT2",48.13421,48.13421,202.447748,191.138416,168.333065,187.306409666667,0.260926912084276
"SPINT3",0,0,0,0,0,0,1
"SPINT4",0,0,0,0,0,0,1
"SPIRE1",23.77228,23.77228,16.685725,20.216897,15.712455,17.538359,1.33627145746827
"SPIRE2",9.96201,9.96201,19.409491,23.981667,19.885548,21.0922353333333,0.496192885627116
"SPN",4.40687,4.40687,0.305462,0.239585,0.181098,0.242048333333333,4.35318808044239
"SPNS1",44.75147,44.75147,30.108186,27.27444,20.95582,26.1128153333333,1.68744814721442
"SPNS2",85.59262,85.59262,19.248345,29.048415,24.140721,24.145827,3.44361790129233
"SPNS3",1.55172,1.55172,0.815074,1.180959,0.70582,0.900617666666667,1.34257407197274
"SPO11",0,0,0,0,0,0,1
"SPOCD1",3.13446,3.13446,1.441097,0.283044,0.931835,0.885325333333333,2.19296899421072
"SPOCK1",105.51664,105.51664,88.899265,64.994182,55.937077,69.943508,1.50142899615283
"SPOCK2",78.45473,78.45473,142.267095,137.384287,126.433218,135.361533333333,0.582677006174273
"SPOCK3",1757.50382,1757.50382,18.311776,21.879646,8.117655,16.1030256666667,102.818288077955
"SPON1",1.95516,1.95516,4.942725,0.590931,0.494736,2.009464,0.981955590763006
"SPON2",9.6827,9.6827,7.883074,1.586866,5.065654,4.845198,1.82760276041975
"SPOP",87.64088,87.64088,34.550167,34.43678,28.778036,32.5883276666667,2.63903820635786
"SPOPL",8.09995,8.09995,4.592208,3.485172,3.412731,3.830037,1.88403318649526
"SPP1",1285.34788,1285.34788,218.931629,30.989783,103.224482,117.715298,10.8355696500042
"SPP2",4.93445,4.93445,8.099342,2.850055,2.720171,4.55652266666667,1.06801507993488
"SPPL2A",8.09995,8.09995,8.167714,6.239136,7.625354,7.344068,1.09058914668481
"SPPL2B",68.64789,68.64789,41.807782,42.861095,31.977148,38.8820083333333,1.74634861459041
"SPPL2C",0.24827,0.24827,0.11855,0.042905,0.040531,0.0673286666666667,1.16952728712743
"SPPL3",41.24459,41.24459,41.029801,40.736226,35.299904,39.021977,1.05553481278549
"SPR",8.31719,8.31719,4.198792,2.806886,4.65296,3.88621266666667,1.90683268118088
"SPRED1",10.83097,10.83097,2.938643,3.349863,3.063186,3.11723066666667,2.87352615333996
"SPRED2",18.1861,18.1861,14.899879,18.433456,15.653549,16.3289613333333,1.10716964686708
"SPRED3",1.02413,1.02413,23.767245,24.929701,23.468292,24.0550793333333,0.0807872117693554
"SPRN",4.40687,4.40687,12.886641,10.225814,10.718179,11.276878,0.44041082757359
"SPRR1A",17.22404,17.22404,0,0,0,0,18.22404
"SPRR1B",13.99647,13.99647,0,0,0,0,14.99647
"SPRR2A",10.89304,10.89304,0,0,0,0,11.89304
"SPRR2B",0.68275,0.68275,0,0,0,0,1.68275
"SPRR2D",3.22757,3.22757,0,0,0,0,4.22757
"SPRR2E",4.3448,4.3448,0.05506,0,0,0.0183533333333333,5.2484730250797
"SPRR2F",0,0,0.081157,0,0,0.0270523333333333,0.97366021919688
"SPRR2G",1.42758,1.42758,0.171034,0,0,0.0570113333333333,2.29664519522654
"SPRR3",67.0341,67.0341,0,0.112948,0.213653,0.108867,61.3546079015788
"SPRR4",0,0,0,0,0,0,1
"SPRTN",3.0724,3.0724,4.260437,5.305647,4.34747,4.63785133333333,0.722331923852314
"SPRY1",11.82407,11.82407,1.369559,0.145063,0.494569,0.669730333333333,7.68032402837105
"SPRY2",21.84815,21.84815,2.703823,1.952391,1.969234,2.20848266666667,7.12116984061417
"SPRY3",0,0,4.803877,9.063563,7.334149,7.06719633333333,0.12395880287034
"SPRY4",5.77238,5.77238,11.341793,8.228744,7.334114,8.968217,0.679397328529265
"SPRYD3",54.52728,54.52728,39.68992,34.357416,36.384678,36.8106713333333,1.46856107130391
"SPRYD4",8.16202,8.16202,1.174538,1.266507,1.183722,1.20825566666667,4.14898516430842
"SPRYD7",22.87228,22.87228,20.502761,29.406015,17.873218,22.593998,1.01179460979864
"SPSB1",14.02751,14.02751,13.265001,7.01135,6.910317,9.06222266666667,1.49345830417587
"SPSB2",7.78961,7.78961,2.349037,2.306458,1.547532,2.06767566666667,2.86523444949146
"SPSB3",63.80653,63.80653,4.504411,2.289449,2.995955,3.26327166666667,15.2011260522533
"SPSB4",1.0862,1.0862,7.662866,8.383584,8.501181,8.18254366666667,0.227191949826829
"SPTA1",0.24827,0.24827,0.00759,0,0,0.00253,1.24511984678763
"SPTAN1",101.88563,101.88563,1358.792642,1359.221273,1089.021558,1269.01182433333,0.0810115528286579
"SPTB",12.81717,12.81717,12.787528,12.023184,9.439913,11.416875,1.11277354406805
"SPTBN1",245.76067,245.76067,124.667849,97.514759,83.049879,101.744162333333,2.40170014914748
"SPTBN2",35.65842,35.65842,114.802659,149.891241,134.279503,132.991134333333,0.273588399578765
"SPTBN4",7.69651,7.69651,43.455001,37.879605,35.125937,38.820181,0.218394537182038
"SPTBN5",1.67585,1.67585,0.319212,0.440926,0.418884,0.393007333333333,1.92091594636257
"SPTLC1",72.43407,72.43407,33.938332,33.087825,27.741305,31.589154,2.25332851537048
"SPTLC2",32.30671,32.30671,15.621104,14.726838,12.446909,14.2649503333333,2.18190752493113
"SPTLC3",0.89999,0.89999,0.760854,0.297178,0.112143,0.390058333333333,1.36684191910411
"SPTSSA",17.47231,17.47231,7.579837,8.22935,5.889599,7.23292866666667,2.24371068278417
"SPTSSB",0.62069,0.62069,3.868083,19.85396,24.016653,15.9128986666667,0.095825679083278
"SPTY2D1",2.73102,2.73102,2.606318,3.400888,2.740671,2.915959,0.952772998900142
"SPZ1",0,0,0,0,0,0,1
"SQLE",50.46178,50.46178,80.158769,58.777514,55.981256,64.972513,0.780048806083831
"SQSTM1",185.64722,185.64722,65.531118,50.139006,53.992942,56.5543553333333,3.24297299342524
"SRA1",30.32052,30.32052,26.447927,23.904838,24.519287,24.9573506666667,1.20661466581104
"SRBD1",16.94473,16.94473,3.852361,2.560257,3.967951,3.46018966666667,4.02331096682062
"SRC",14.12061,14.12061,37.514891,37.867033,25.207397,33.5297736666667,0.437900640356548
"SRCAP",16.47922,16.47922,10.514372,9.075349,5.512588,8.36743633333333,1.8659555697007
"SRCIN1",144.34056,144.34056,19.720278,14.181981,12.735231,15.54583,8.78412022848053
"SRD5A1",8.81374,8.81374,26.850338,30.685189,34.581032,30.7055196666667,0.309527807876229
"SRD5A2",0,0,0,0,0.056637,0.018879,0.981470812530241
"SRD5A3",24.67227,24.67227,4.957099,5.054372,5.290997,5.10082266666667,4.20800134714072
"SREBF1",84.66159,84.66159,48.293739,44.325628,32.822678,41.814015,2.00078385547349
"SREBF2",45.34112,45.34112,127.000701,102.383911,89.268806,106.217806,0.432214775967343
"SREK1",12.8482,12.8482,9.203122,5.281554,5.283419,6.589365,1.82468493740912
"SREK1IP1",22.31367,22.31367,6.491887,6.243772,5.500805,6.07882133333333,3.29343952929263
"SRF",10.83097,10.83097,5.661936,6.296913,4.719153,5.559334,1.80368464237375
"SRFBP1",3.97239,3.97239,1.823874,2.150214,1.709538,1.894542,1.71785035421839
"SRGAP1",4.84135,4.84135,3.954566,3.257025,2.246509,3.1527,1.40663905410937
"SRGAP2",62.99964,62.99964,21.813543,16.060428,16.533088,18.1356863333333,3.34451761411432
"SRGAP2B",106.60284,106.60284,5.783882,6.342869,8.035035,6.72059533333333,13.9371169390823
"SRGAP2C",9.99305,9.99305,3.922659,3.427847,3.543441,3.63131566666667,2.37363436034411
"SRGAP3",17.41025,17.41025,27.817059,30.170353,20.039703,26.0090383333333,0.681632932383191
"SRGN",88.97536,88.97536,0,0,0,0,89.97536
"SRI",223.01253,223.01253,114.871564,105.659483,113.031842,111.187629666667,1.99676676176856
"SRL",1.73792,1.73792,0.058222,0.02258,0.059658,0.04682,2.61546397661489
"SRM",77.58577,77.58577,51.848492,48.733028,60.399152,53.660224,1.4377140130271
"SRMS",0.12414,0.12414,0,0,0.061188,0.020396,1.10167033191036
"SRP14",801.3989,801.3989,269.882696,236.377805,234.238298,246.832933,3.2376605089849
"SRP19",53.62728,53.62728,56.457273,58.00753,59.947832,58.137545,0.92373263042962
"SRP54",36.31014,36.31014,166.323816,155.09714,96.539208,139.320054666667,0.265893140425515
"SRP68",36.31014,36.31014,65.265748,67.828788,50.071137,61.0552243333333,0.601240917276946
"SRP72",33.45498,33.45498,64.729256,66.057511,55.101774,61.962847,0.547227160804847
"SRP9",117.77519,117.77519,205.547956,208.837448,169.530224,194.638542666667,0.607115491564317
"SRPK1",7.88271,7.88271,36.199571,40.650102,28.04726,34.9656443333333,0.246977641153155
"SRPK2",83.60642,83.60642,54.244986,57.621758,42.912341,51.5930283333333,1.60870029129653
"SRPK3",16.72749,16.72749,0.157967,0.445853,0.518462,0.374094,12.9012207316239
"SRPRB",17.16197,17.16197,58.873455,50.92613,48.528909,52.7761646666667,0.337732713230435
"SRPX",12.19648,12.19648,7.153304,6.799301,3.619814,5.857473,1.92439401511315
"SRPX2",0.9931,0.9931,1.609749,0.181555,0.523707,0.771670333333333,1.12498356071135
"SRR",8.34823,8.34823,24.893088,24.926012,20.400547,23.406549,0.383021376762442
"SRRD",5.92755,5.92755,29.109868,26.895799,27.281453,27.7623733333333,0.240854602633626
"SRRM1",41.12046,41.12046,36.551014,30.726697,26.202319,31.16001,1.30971538877009
"SRRM2",424.39414,424.39414,227.523819,190.350368,176.801374,198.225187,2.13524276927897
"SRRM3",32.08947,32.08947,33.990752,31.553833,21.980569,29.1750513333333,1.09658371859826
"SRRM4",2.11033,2.11033,25.140184,16.79908,14.215,18.718088,0.157739939085372
"SRRM5",0.71379,0.71379,0.443749,0.707811,0.476161,0.542573666666667,1.11099394280684
"SRRT",103.84079,103.84079,75.214367,88.02412,65.419297,76.2192613333333,1.35770257562336
"SRSF1",106.78905,106.78905,66.885651,69.929372,57.028751,64.6145913333333,1.64276036487697
"SRSF10",32.61706,32.61706,29.513858,26.502341,23.876252,26.630817,1.21665095896368
"SRSF11",103.59252,103.59252,91.825338,80.079888,77.361456,83.088894,1.24383274680721
"SRSF12",1.36551,1.36551,10.910813,11.2878,8.241379,10.146664,0.212216856989679
"SRSF2",86.49261,86.49261,60.858636,49.514858,42.539787,50.9710936666667,1.68348602708194
"SRSF3",108.86835,108.86835,45.295857,60.451475,38.36841,48.0385806666667,2.2404471847751
"SRSF4",60.23759,60.23759,157.410269,158.414355,82.021905,132.615509666667,0.458311989025605
"SRSF5",301.93277,301.93277,251.825993,226.691649,218.077285,232.198309,1.29903502001809
"SRSF6",37.086,37.086,36.188936,40.16705,31.069147,35.8083776666667,1.03471009629665
"SRSF7",65.60652,65.60652,30.188132,36.840692,28.131146,31.71999,2.03565221138515
"SRSF8",22.49987,22.49987,38.767216,34.324983,27.35998,33.4840596666667,0.681470517890203
"SRSF9",152.28534,152.28534,83.74462,103.911178,101.856774,96.5041906666667,1.57208976303418
"SRXN1",4.71721,4.71721,12.610356,13.630038,13.822271,13.3542216666667,0.398294671265701
"SRY",0,0,0,0,0,0,1
"SS18",29.14121,29.14121,63.948622,46.707044,48.018981,52.891549,0.559293814323281
"SS18L1",8.28616,8.28616,19.683847,22.437327,15.587711,19.236295,0.458886372233652
"SS18L2",31.31362,31.31362,9.085118,9.788125,9.355609,9.40961733333333,3.10420824947392
"SSB",40.40667,40.40667,198.074088,232.712264,166.887768,199.224706666667,0.206801002180683
"SSBP1",61.6962,61.6962,74.769936,67.231711,63.516027,68.5058913333333,0.902027134639915
"SSBP2",181.83,181.83,29.320994,25.306791,24.895387,26.507724,6.64649681667593
"SSBP3",298.92244,298.92244,96.254136,82.685269,71.925642,83.6216823333333,3.544274135541
"SSBP4",32.49292,32.49292,94.79272,97.677025,110.182118,100.883954333333,0.328735964550623
"SSC5D",2.32757,2.32757,1.13227,0.115918,0.173673,0.473953666666667,2.25758114061025
"SSH1",5.21376,5.21376,9.201759,6.504318,4.78186,6.82931233333333,0.793653354911502
"SSH2",20.54471,20.54471,9.987664,7.460993,8.333855,8.59417066666667,2.24560420577606
"SSH3",53.62728,53.62728,10.780302,8.867785,13.837945,11.1620106666667,4.4916323046584
"SSNA1",113.05798,113.05798,21.969348,26.767989,31.62531,26.787549,4.10464341421404
"SSPN",18.68265,18.68265,0.388494,0.37582,0.351838,0.372050666666667,14.3454250474715
"SSPO",14.86543,14.86543,1.972682,0.522609,3.080411,1.85856733333333,5.55013338849694
"SSR1",25.01365,25.01365,22.945891,17.905441,12.020161,17.623831,1.39679371016629
"SSR2",81.89954,81.89954,95.24716,88.773838,84.789679,89.603559,0.914970017899628
"SSR3",50.61695,50.61695,26.826765,15.88057,17.16084,19.9560583333333,2.46310394726744
"SSR4",247.15722,247.15722,108.423456,87.805019,89.361371,95.1966153333333,2.57968764431164
"SSR4P1",1.39654,1.39654,0.056963,0.041587,0.242695,0.113748333333333,2.15177875312945
"SSRP1",26.93778,26.93778,62.528766,60.060978,50.08133,57.5570246666667,0.477103817330792
"SST",222.42288,222.42288,171.598524,1551.378805,1868.766906,1197.24807833333,0.186457949768435
"SSTR1",1.05517,1.05517,22.155629,13.559721,12.242474,15.9859413333333,0.120992411292915
"SSTR2",1.14827,1.14827,11.94103,6.90773,8.308868,9.05254266666667,0.213704141453035
"SSTR3",0.40345,0.40345,1.370778,1.372273,1.876642,1.53989766666667,0.552561632076253
"SSTR4",0,0,0.06505,0.049631,0.108673,0.0744513333333333,0.930707579744577
"SSTR5",0.06207,0.06207,0.055419,0,0.069046,0.0414883333333333,1.01976178321729
"SSU72",81.18575,81.18575,38.419687,43.330086,42.05473,41.2681676666667,1.94438875723522
"SSX1",0.15517,0.15517,0,0,0,0,1.15517
"SSX2",0,0,0,0,0,0,1
"SSX2B",0,0,0,0,0,0,1
"SSX2IP",3.63101,3.63101,4.086774,3.404105,3.844911,3.77859666666667,0.969115060976758
"SSX3",0,0,0.05746,0,0,0.0191533333333333,0.981206622490564
"SSX4",0,0,0,0,0,0,1
"SSX4B",0,0,0,0,0,0,1
"SSX5",0,0,0.061529,0.044968,0,0.035499,0.965717977516154
"SSX7",0,0,0,0,0.037169,0.0123896666666667,0.987761958587092
"ST13",282.38116,282.38116,161.81754,159.600728,164.317599,161.911955666667,1.73947429972435
"ST14",2.94826,2.94826,0.305249,0.089721,0.116716,0.170562,3.3729610221415
"ST18",108.3718,108.3718,4.921442,1.950257,1.937066,2.936255,27.7857506691005
"ST20",9.89994,9.89994,9.900101,11.757811,11.819401,11.1591043333333,0.896442673834008
"ST3GAL1",7.16892,7.16892,7.338877,6.068203,4.121453,5.84284433333333,1.19379012616245
"ST3GAL2",6.82755,6.82755,18.024866,18.357196,14.953495,17.1118523333333,0.432178324775432
"ST3GAL3",117.58899,117.58899,23.510255,27.468742,25.136157,25.371718,4.49682459064669
"ST3GAL4",150.73363,150.73363,11.918537,9.706267,9.494629,10.3731443333333,13.341396675613
"ST3GAL5",29.82397,29.82397,49.42948,40.300752,43.567685,44.432639,0.678454315629783
"ST3GAL6",15.17578,15.17578,11.409938,12.26563,18.030318,13.901962,1.0854798851319
"ST6GAL1",58.03415,58.03415,26.980255,28.298002,24.235494,26.5045836666667,2.14633861451772
"ST6GAL2",2.20344,2.20344,1.942125,2.349066,1.378479,1.88989,1.108498939406
"ST6GALNAC1",9.40339,9.40339,0.525854,0,0,0.175284666666667,8.85180441390937
"ST6GALNAC2",15.14474,15.14474,0,0,0.015602,0.00520066666666667,16.0612109953502
"ST6GALNAC3",44.87561,44.87561,8.226003,7.149347,7.002095,7.45914833333333,5.42319488821668
"ST6GALNAC4",16.78956,16.78956,4.312189,5.841739,7.173207,5.77571166666667,2.62548952422464
"ST6GALNAC5",1.39654,1.39654,17.442733,26.766376,13.933518,19.3808756666667,0.117587685592901
"ST6GALNAC6",61.41689,61.41689,14.398641,16.293782,14.259184,14.983869,3.90499258971654
"ST7",32.9274,32.9274,18.791214,29.236713,24.083669,24.0371986666667,1.355079713657
"ST7L",8.19306,8.19306,26.829455,29.688312,18.862801,25.126856,0.351862466727723
"ST8SIA1",15.51715,15.51715,13.834892,12.230698,10.571719,12.2124363333333,1.25012144492453
"ST8SIA2",0.0931,0.0931,68.887097,57.575525,50.498621,58.987081,0.0182222568889458
"ST8SIA3",15.48612,15.48612,23.261972,24.260814,22.821891,23.4482256666667,0.674327872491687
"ST8SIA4",5.05859,5.05859,5.482887,6.93733,5.26546,5.89522566666667,0.878664498145263
"ST8SIA5",5.77238,5.77238,1.912275,1.120349,2.288814,1.77381266666667,2.44154195464774
"ST8SIA6",6.95168,6.95168,0.648962,0.095756,0.099427,0.281381666666667,6.20555155957957
"STAB1",50.64799,50.64799,0.314324,0.340354,0.709302,0.45466,35.5051970907291
"STAB2",0.58965,0.58965,0.287429,0.305509,0.014983,0.202640333333333,1.32180000615313
"STAC",7.04479,7.04479,22.905921,5.033691,6.90044,11.6133506666667,0.63779959921831
"STAC2",6.17583,6.17583,0.705936,0.72515,0.684009,0.705031666666667,4.20861978125529
"STAC3",7.78961,7.78961,2.862499,2.455158,2.651357,2.656338,2.40393803855114
"STAG1",9.21719,9.21719,3.378262,3.560934,2.416647,3.11861433333333,2.48073482319256
"STAG2",94.56153,94.56153,18.837055,12.278418,14.699158,15.2715436666667,5.87292342740438
"STAG3",26.09985,26.09985,18.25197,19.833192,12.598158,16.89444,1.5144285040493
"STAG3L4",6.45514,6.45514,14.813336,13.23527,15.83194,14.6268486666667,0.477072515324374
"STAM",16.72749,16.72749,110.677647,95.316099,74.344041,93.445929,0.187699884872751
"STAM2",7.47927,7.47927,8.669742,6.402304,6.145957,7.07266766666667,1.05036777805338
"STAMBP",55.30313,55.30313,33.802127,30.207199,28.911442,30.9735893333333,1.76092616356033
"STAMBPL1",4.2517,4.2517,9.496584,12.284557,13.922182,11.9011076666667,0.407073573501686
"STAP1",0,0,0.103189,0.025266,0.072359,0.066938,0.937261584084549
"STAP2",2.57585,2.57585,3.286541,2.455342,3.316277,3.01938666666667,0.889650659802159
"STAR",4.99652,4.99652,7.110811,7.171021,9.011551,7.764461,0.684185827285899
"STARD10",63.89964,63.89964,46.583712,44.825636,43.97396,45.1277693333333,1.40695379243283
"STARD13",8.34823,8.34823,9.51426,10.366125,11.658234,10.512873,0.811980641148391
"STARD3",73.61338,73.61338,43.092322,41.609984,48.154297,44.2855343333333,1.64762061657025
"STARD3NL",42.85838,42.85838,67.320324,67.918441,71.555341,68.9313686666667,0.627163186367114
"STARD4",10.33442,10.33442,12.033488,6.313995,7.225043,8.52417533333333,1.19006838947316
"STARD5",3.81722,3.81722,1.341307,3.1747,2.56333,2.359779,1.43379073445009
"STARD6",2.54481,2.54481,0.419062,0.209034,0.396397,0.341497666666667,2.64242725729676
"STARD7",48.25835,48.25835,125.609203,129.699553,126.681248,127.330001333333,0.383841264616315
"STARD8",7.10686,7.10686,3.065956,0.915055,1.192293,1.72443466666667,2.9756118211191
"STARD9",3.53791,3.53791,1.420851,1.943302,1.014346,1.45949966666667,1.84505412279652
"STAT1",44.87561,44.87561,39.293964,42.436426,39.26057,40.33032,1.10997471105958
