UniqueCount	AmbigCount
0	26
0	3
4	1049
16	3
0	52
0	8
0	0
0	16
0	8
0	0
0	0
0	0
0	0
0	0
30	189
0	14
4	18
0	31
0	10
0	121
93	135
20	629
19	169
0	105
504	187
0	161
5	545
10	82
9	57
13	101
0	0
0	1
0	3
26	1171
2	352
5	397
0	294
0	298
0	197
235	177
1	53
0	119
0	1
0	1
0	2
0	0
0	5
4	6
0	22
11	87
19	86
0	19
0	27
37	99
0	528
0	429
0	523
0	300
0	274
8	248
4	201
1	302
0	263
22	140
0	169
7	103
17	97
3	190
0	160
24	161
0	0
0	1
0	109
34	1015
3	11
0	1
0	29
0	46
3	87
1	15
0	14
0	8
0	141
0	22
0	0
0	28
0	107
0	24
0	29
0	1
0	1
100	7500
983	14443
136	135901
0	1786
25	11799
1	17
6062	20983
14	13044
0	0
0	97
178	3841
0	151
0	0
1	1
0	38
0	36
0	36
0	25
0	30
1	25
0	23
0	31
0	31
0	34
0	30
0	31
0	36
0	25
1	27
0	27
18	28
0	3
4	3
0	8
0	0
1	3
0	6
0	7
0	8
0	8
0	10
0	6
1	15
1	26
0	29
14	33
0	4
2	10
0	10
0	1
0	20
1	23
229	1011
8	65
0	1015
11	37
2	1026
1	76
0	1026
3	130
0	227
0	42
0	78
0	12
0	61
1	305
0	560
0	35
0	77
0	307
0	17
0	281
1	17
0	26
0	28
0	14
7	31
12	10
0	15
63	21
5	58
0	26
0	44
0	3
0	0
13	0
190	23
2	20
568	379
0	282
0	111
83	507
8	226
1	1954
0	1874
1	1454
0	1831
0	1852
7	1883
0	1572
0	1952
0	1708
0	1761
17	1024
0	53
3	232
0	64
4	74
38	1412
10	762
34	1363
0	3
0	297
13	41
35	264
0	249
15	65
11	84
34	20
2	5
0	1
0	4
0	0
0	0
0	2
0	2
0	2
86	0
13	158
1	145
51	120
0	93
3	57
3	44
3	42
1	2
18	0
0	5759
0	6029
0	5980
0	5710
2	75
10	384
58	274
4	101
9	146
455	2165
0	247
2	157
8	154
0	151
37	8
3	100
0	95
40	6
4	3
0	129
1	110
0	119
0	115
22	115
0	116
7	131
0	32
1	104
0	43
0	27
0	27
0	16
4	11
0	11
0	11
0	8
0	7
3	5
11	11
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	2
0	0
0	1
0	0
0	0
0	0
0	4
1	5
0	3
0	3
0	0
0	0
0	0
0	708
0	667
0	667
0	649
42	419
2	388
0	320
0	167
528	0
1	6
2	2
2	7
1	6
0	4
14	3
0	428
0	437
0	429
1	274
0	248
0	246
0	246
5	96
0	221
0	182
1	110
1	96
0	85
0	49
2	44
3	24
0	28
0	27
7	16
7	6
0	0
14	0
0	113
0	93
12	110
0	110
6	21
1	103
0	9
1	41
252	2476
2	2472
36	1586
0	1576
37	169
52	342
3	496
28	127
127	615
20	313
131	330
0	162
21	15
1	0
2	140
4	42
0	17
0	70
2	104
0	630
0	530
0	625
0	786
0	791
0	241
0	735
0	786
0	633
123	612
7	623
0	638
0	789
2	643
0	579
0	647
0	697
0	282
0	190
7	175
0	548
0	188
0	302
0	231
0	185
0	204
0	313
0	78
2	112
0	266
0	190
0	183
0	217
0	191
0	191
0	66
2	49
0	129
1	237
0	240
19	229
0	171
0	127
0	96
0	79
0	75
0	84
0	30
1	36
1	6
0	0
46	0
1	70
200	111
1	59
10	0
0	868
0	896
0	646
14	260
0	261
2	161
0	86
5	92
0	0
0	69
8	84
0	79
1	58
18	77
0	34
0	31
3	26
0	1
0	1
0	449
6	439
0	439
0	446
4	73
0	18
1	0
0	1446
2	1734
2	1507
18	990
0	2936
1	1775
2	1225
2	2038
0	2213
0	970
0	1115
0	431
1	424
11	319
2	553
0	788
12	196
3	261
9	114
1	179
0	234
0	217
0	218
0	238
0	23
0	20
0	217
2	235
0	101
0	461
0	323
19	394
17	86
13	153
0	69
0	8
61	152
0	60
4	62
0	61
0	25
2	16
2	0
2	0
0	0
0	0
0	0
0	0
0	79
0	288
33	353
0	32
22	82
0	1
1	0
0	310
0	210
23	314
1	67
22	204
53	179
0	2
0	1
0	570
3	496
0	575
0	537
1	562
0	41
0	86
3	178
8	93
0	93
8	5
2	886
43	701
0	270
344	124
1	11
24	60
0	0
584	0
57	0
256	10
3	604
0	621
0	508
0	620
37	650
0	612
0	603
33	42
0	74
0	614
1	47
0	499
0	39
0	12
0	56
0	614
4	515
0	36
0	578
1	558
6	33
6	22
1	536
1	137
3	64
0	93
4	152
0	150
0	156
6	63
0	29
2	26
2	1
0	10
1	5
1	10
0	10
0	7
0	7
0	8
0	5
0	6
3	804
0	744
0	614
0	613
1	614
0	668
0	693
1	639
0	174
0	291
3	568
11	5132
0	5064
26	1746
46	520
28	17
4	16
0	9
8	615
0	546
0	197
0	443
0	501
0	475
0	494
0	507
0	526
0	511
15	80
0	124
0	59
0	23
0	109
0	44
0	46
0	113
0	91
4	93
1	33
0	22
5	23
71	630
3	2
0	550
16	2
0	20
0	623
0	627
340	3052
0	165
0	566
0	458
0	840
0	840
6	803
5	388
1	30
1	184
1	115
0	90
0	170
0	119
2	84
0	142
4	127
0	75
1	75
4	33
0	0
2	13312
1	14413
0	14500
57	2613
1	4228
3	1992
7	2493
2	1631
0	129
0	216
13	0
1	3
0	3
8	6
0	4
0	23
0	21
0	9
0	9
0	5
0	0
0	11
0	22
0	6
0	6
0	2
10	23
0	15
0	1
9	31
2	7
1	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
1	12
0	3
0	0
0	0
0	1
0	0
0	0
0	609
0	68
0	1
0	1
0	1
0	7
12	637
1	90
1	556
0	94
0	141
0	107
0	136
0	108
1	183
0	153
0	119
2	76
0	60
0	138
0	73
0	547
0	141
0	453
4	387
3	78
5	43
44	2
19	2
2	347
3	369
0	412
1	418
0	220
118	239
0	140
0	190
2	210
3	218
5	185
1	133
0	213
0	2
2	0
0	0
1122	74
0	4
0	25
6	49
0	22
4	26
1	25
0	21
0	21
0	7
7	22
0	12
9	18
0	17
3	12
0	2
0	1
0	0
13	1
0	1
18	1
0	1007
0	163
0	1110
0	282
1	25
1	541
