UniqueCount	AmbigCount
2	20
0	1
7	791
4	1
0	48
0	3
0	0
0	8
0	5
0	0
2	2
0	2
0	0
0	0
21	168
0	9
5	9
0	16
0	6
0	108
61	83
6	310
13	77
0	68
305	118
0	96
4	337
6	59
1	33
5	83
0	0
0	1
0	1
17	873
0	220
7	263
1	174
0	194
0	112
184	114
0	39
0	74
0	3
0	3
0	3
0	0
0	3
0	1
0	12
6	61
13	54
0	13
0	12
21	42
0	320
0	225
0	298
0	220
0	184
6	142
6	125
1	190
0	163
5	91
0	109
2	57
10	50
2	91
0	116
9	84
0	0
0	2
0	70
7	484
0	10
0	2
0	15
1	44
0	72
2	7
0	7
0	3
0	93
0	13
0	0
0	14
0	83
0	14
0	14
0	1
0	1
74	6489
942	14316
96	98022
0	1446
21	9240
0	8
5097	17984
15	10588
0	0
1	63
95	2140
0	102
0	0
0	1
0	38
0	19
0	19
0	19
0	17
0	13
1	10
0	18
0	18
0	18
0	17
0	18
0	19
0	19
2	16
0	15
24	19
0	3
8	3
0	7
1	0
1	0
0	5
0	7
0	9
0	6
0	7
0	5
0	7
6	22
0	40
12	43
0	0
5	16
0	16
1	4
0	20
0	29
188	978
11	78
0	985
7	28
4	990
0	80
0	985
2	129
1	205
0	34
0	70
0	22
0	61
1	276
0	534
0	28
0	67
1	278
0	27
0	253
0	26
0	32
0	49
0	23
5	30
7	11
0	7
45	7
2	37
1	20
0	23
1	5
0	0
8	0
63	11
2	8
246	179
0	131
0	52
22	104
5	48
1	583
0	556
0	462
0	545
0	554
1	566
0	502
0	582
0	516
0	540
4	312
0	12
2	73
2	23
1	26
31	863
8	433
23	840
0	0
0	188
10	25
27	171
0	156
3	45
4	61
28	11
0	5
0	4
0	3
0	0
0	3
0	3
0	2
0	3
60	0
3	71
4	66
13	52
0	41
1	26
0	17
0	23
2	2
10	0
0	3563
0	3705
0	3611
0	3469
0	57
5	252
37	144
3	55
13	99
230	1198
0	119
2	90
1	84
0	82
16	6
1	57
1	48
9	6
3	3
0	123
0	113
0	119
0	117
19	105
0	117
1	124
0	33
0	90
0	47
0	34
0	35
0	21
2	17
0	13
0	17
0	14
0	9
2	8
8	7
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	574
0	547
0	544
1	526
31	310
5	274
0	264
0	145
387	0
0	7
2	6
1	9
0	3
1	1
13	2
1	306
0	314
0	305
0	194
0	199
0	185
0	180
7	74
0	163
0	135
0	76
0	75
0	69
0	50
1	46
1	14
0	15
1	21
6	18
2	8
2	4
14	4
0	96
0	84
13	94
0	91
1	15
1	91
0	6
0	38
219	1878
0	1826
25	1189
0	1189
16	103
15	256
2	371
15	110
99	486
19	244
125	296
0	142
15	15
0	0
1	83
0	37
0	17
0	48
5	65
0	381
0	336
0	356
0	490
0	493
0	132
0	437
0	491
0	360
72	358
6	363
0	357
0	490
1	368
0	331
0	407
0	436
0	174
0	121
8	106
0	362
0	115
0	180
0	146
0	114
0	116
0	218
0	50
3	63
0	197
0	125
0	125
0	162
0	151
0	153
0	49
1	32
0	112
2	170
0	173
18	152
0	120
0	106
0	79
0	62
0	67
0	71
0	25
0	20
0	3
0	0
51	0
5	67
133	86
2	43
17	0
0	528
0	546
0	393
15	146
0	142
2	105
0	57
5	67
0	0
0	39
6	53
0	52
0	40
5	52
0	28
0	18
2	16
0	1
1	2
0	320
3	309
1	309
0	321
4	56
1	14
0	0
0	936
3	1120
1	968
9	613
1	1941
0	1157
1	768
2	1330
0	1467
0	633
1	736
0	302
2	297
3	232
2	388
0	525
13	137
0	172
5	87
0	135
0	151
0	128
0	128
0	151
0	18
0	19
0	136
2	153
0	72
0	293
0	193
10	257
11	57
9	111
2	61
0	6
49	131
0	35
4	37
0	37
0	13
2	10
6	0
1	0
0	0
0	0
0	0
0	0
0	25
0	90
21	106
0	9
5	47
0	0
2	0
0	234
0	173
25	225
3	42
18	165
29	144
0	4
0	4
0	351
4	313
0	346
0	332
0	344
0	20
0	50
0	106
14	77
0	77
8	8
4	504
18	405
0	159
261	68
0	10
13	42
0	0
405	0
42	0
172	14
1	406
0	404
0	345
0	407
26	420
0	391
0	385
31	48
1	47
0	406
0	44
0	335
0	51
0	23
0	47
0	398
1	339
0	30
0	372
3	360
7	23
6	23
1	325
1	81
1	45
0	49
1	92
0	98
0	113
4	60
0	28
1	26
0	0
0	12
1	13
1	12
0	11
0	16
0	10
0	7
0	5
2	5
1	528
0	469
1	386
0	385
0	385
0	433
0	444
0	404
0	131
0	177
7	441
8	3477
0	3416
17	1128
38	407
16	12
5	11
0	11
4	419
0	361
0	102
2	300
0	333
0	311
0	332
0	340
0	349
0	329
9	36
0	59
0	39
0	22
0	85
0	29
0	32
0	94
0	70
7	63
1	21
0	12
1	11
46	433
0	4
0	316
9	4
0	16
0	468
0	472
231	2026
0	121
0	422
0	310
0	515
0	516
5	485
1	230
3	28
0	86
0	56
0	46
0	84
0	60
0	45
0	66
3	90
0	60
0	58
3	33
0	0
1	10148
5	10972
0	11053
28	1966
2	3161
4	1527
4	1940
0	1274
0	128
0	209
8	0
1	0
0	0
3	3
0	3
0	13
0	10
0	2
0	4
0	4
0	0
0	1
0	3
0	0
0	0
0	0
2	14
0	4
0	1
8	14
2	1
0	1
0	0
0	1
0	2
0	1
0	1
0	2
0	1
0	0
0	1
0	2
0	1
1	0
1	2
0	1
0	1
0	6
0	2
0	0
0	0
0	1
0	0
0	0
0	1012
0	120
0	0
0	1
0	1
0	5
35	1038
0	132
2	918
1	165
0	237
0	187
0	231
0	187
0	290
0	260
0	208
0	138
0	109
0	228
0	113
0	906
1	222
1	724
3	648
2	135
4	33
31	0
16	0
3	343
1	352
1	401
0	412
0	171
69	165
0	97
0	129
1	144
4	151
8	126
0	90
0	141
0	0
0	0
0	0
776	55
0	1
0	28
3	27
1	8
2	8
0	24
0	23
1	23
0	8
15	19
0	12
8	14
0	15
4	9
0	0
0	4
0	0
17	1
0	1
6	1
0	867
0	132
0	949
0	233
4	21
3	520
6	209
47	345
2	190
2	467
0	468
0	310
0	269
0	55
1	27
2	15
1	16
0	15
0	1
0	185
3	174
0	175
1	193
1	156
6	100
2	77
1	0
2	0
0	280
0	262
0	175
0	60
6	32
0	19
0	11
1	36
0	94
3	42
1	10
0	9
1	0
2	2
0	2
0	3
0	1
0	5
0	2
2	3
0	0
0	3
0	3
0	6
0	3
0	5
0	7
0	8
0	1
0	1
0	3
0	11
0	10
0	2
0	5
0	0
0	2
1	1
1	0
0	156
0	160
0	722
0	737
0	765
0	729
0	242
0	754
0	209
0	75
0	61
0	106
0	727
1	58
4	667
0	105
0	130
0	31
0	36
0	0
0	1
0	7
0	6
1	0
6	6
43	14
0	2
0	1
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	3
0	0
0	0
0	0
8	27
0	27
0	27
0	6
0	4
0	4
5	20
1	0
15	24
0	19
0	5
1	17
0	2
1	3
0	1
0	0
5	0
50	629
0	629
15	104
0	104
83	43
0	58
0	39
0	23
0	14
0	42
0	28
0	11
0	32
0	29
0	6
0	29
0	31
0	7
0	5
0	7
0	6
0	32
1	5
0	0
0	8
0	5
0	0
0	0
0	99
0	30
0	251
0	185
0	264
0	499
0	155
0	22
0	277
0	26
0	310
0	323
0	414
0	389
0	193
0	258
0	226
0	207
0	277
0	339
0	234
0	58
0	94
1	41
0	211
0	195
11	72
0	169
0	34
0	4
1	17
0	0
0	0
0	0
0	0
0	0
0	0
603	203
1	185
1	84
0	0
9	16
2	496
0	525
0	532
0	532
1	500
0	529
0	530
0	510
2	509
1	511
3	506
0	517
0	526
1	446
0	454
0	456
1	31
1	301
0	149
2	286
0	36
0	43
1	166
0	104
0	61
2	44
0	5
1	107
2	103
2	105
1	107
5	107
0	105
0	107
0	105
7	4
0	25
2	126
28	119
0	125
0	0
0	0
4	3
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
4	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
616	71
3	71
0	1
0	18
0	18
0	0
0	0
0	3
1	0
0	0
2	4
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	0
1	151
4	157
0	297
1	315
15	311
0	261
1	14
0	20
72	24
0	153
10	26
1	161
1	173
1	1226
0	1196
0	1220
0	52
0	73
0	1
4	26
0	0
0	137
0	55
0	127
0	1175
0	206
0	0
0	362
0	1183
0	85
0	632
0	1189
0	82
0	1199
2	164
0	111
0	399
0	1154
0	91
2	83
5	1139
3	65
0	33
0	1189
1	1216
1	384
0	456
0	109
1	15
0	1134
0	86
0	468
24	827
0	67
4	34
0	165
1	959
0	915
0	964
1408	2598
0	184
2	1914
0	1316
0	2034
4	189
1	483
1029	842
47	842
1	804
0	625
0	587
0	434
0	440
3	0
11	13
26	156
0	7
15	11
12	150
0	6
5	2
0	23
0	27
301	754
0	35
16	710
0	287
2	15
0	3
0	4
2	0
1540	0
4	2646
0	2593
0	2592
1	2593
0	2495
1	2495
0	2651
0	2651
0	1543
1	145
0	1
0	14
0	0
0	1
6	12
0	1
0	0
0	6
1	1
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	4
0	0
0	1
0	24
0	2
0	27
0	0
2	1
0	190
0	212
0	218
84	335
0	225
0	225
1	209
0	181
0	155
0	106
0	124
1	173
0	83
0	145
0	140
3	34
0	123
0	88
0	75
0	96
0	43
3	610
3	899
3	936
0	936
0	935
0	854
0	935
0	933
1	933
0	929
3	942
0	942
0	942
1	942
0	924
0	663
2	822
2	209
8	84
2	120
0	61
1	98
0	49
1	82
0	84
0	59
0	59
0	54
0	0
349	102
1	57
1	31
0	11
0	8
0	0
1	0
0	0
0	0
0	0
0	0
0	143
0	64
2	60
0	36
30	83
12	56
0	47
0	24
0	246
18	264
0	46
3	44
0	39
0	18
312	54
0	54
15	76
11	1
1	73
5	270
0	53
1	46
5	41
1	7
6	464
0	255
0	715
1	472
1	117
6	174
1	140
0	50
5	101
2	79
