"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"TNFRSF10D",11.010426,3.059105,3.229694,5.76640833333333,719,152,143,"Tnfrsf23",1.367077,0.91309,1.191217,58,61,13,1.157128,3.13676718921331
"TNFRSF10D",11.010426,3.059105,3.229694,5.76640833333333,719,152,143,"Nradd",3.157985,1.459067,5.556249,25,20,11,3.39110033333333,1.54093685402011
"TNFRSF10D",11.010426,3.059105,3.229694,5.76640833333333,719,152,143,"Tnfrsf26",0.091599,0.051661,0,6,5,0,0.0477533333333333,6.45801651788271
"TNFRSF11A",0.410156,0.20337,0.29536,0.302962,27,10,14,"Tnfrsf11a",1.161302,1.265802,0.634792,91,136,22,1.020632,0.64482894460743
"TNFRSF11B",1.66318,0.223181,0.40816,0.764840333333333,39,4,9,"Tnfrsf11b",0.926361,0.87748,0.943185,50,73,16,0.915675333333333,0.921262753987889
"TNFRSF13B",0.086227,0,0,0.0287423333333333,2,0,0,"Tnfrsf13b",0.490994,0.420509,0.327482,19,34,4,0.412995,0.728058013887759
"TNFRSF13C",0.795919,0.332757,0.361496,0.496724,57,18,17,"Tnfrsf13c",0.73386,1.160153,0.646545,19,50,8,0.846852666666667,0.81041873399755
"TNFRSF14",0.661017,0.395329,0.9078,0.654715333333333,13,4,6,"Tnfrsf14",1.113706,0.790716,0.939087,20,22,6,0.947836333333333,0.849514563937524
"TNFRSF17",0,0,0.28818,0.09606,0,0,1,"Tnfrsf17",0,0.150582,0.474755,0,3,2,0.208445666666667,0.906999818223795
"TNFRSF18",0.111089,0,0,0.0370296666666667,1,0,0,"Tnfrsf18",4.008822,3.097419,3.638884,47,56,9,3.58170833333333,0.226341266449014
"TNFRSF19",31.651986,17.40382,22.792947,23.9495843333333,2280,973,1173,"Tnfrsf19",9.045872,8.080812,10.236293,780,1029,273,9.12099233333333,2.46513222336532
"TNFRSF1A",63.634726,54.401053,61.903778,59.9798523333333,544,393,423,"Tnfrsf1a",23.822137,37.872051,102.418359,306,473,119,54.7041823333333,1.09470868755295
"TNFRSF1B",0.654325,0.405721,0.112591,0.390879,29,2,5,"Tnfrsf1b",1.704727,1.115425,0.789621,90,122,21,1.20325766666667,0.631282950261681
"TNFRSF21",13.118131,15.496141,15.154958,14.5897433333333,851,765,661,"Tnfrsf21",23.504165,22.043912,24.952341,1800,2556,606,23.5001393333333,0.636312435665332
"TNFRSF25",25.880571,21.816992,28.960911,25.5528246666667,534,364,366,"Tnfrsf25",4.085187,1.816013,1.652229,30,31,10,2.51780966666667,7.54811294035332
"TNFRSF4",0.067275,0,0,0.022425,1,0,0,"Tnfrsf4",0.54618,0.43193,1.034901,10,8,6,0.671003666666667,0.611862810594272
"TNFRSF8",0.162222,0,0,0.054074,7,0,0,"Tnfrsf8",0.085181,0.026834,0.134413,6,3,3,0.0821426666666667,0.974061953630267
"TNFRSF9",14.267043,8.140213,4.098468,8.83524133333333,657,202,142,"Tnfrsf9",0.049707,0.07503,0.078988,2,4,1,0.0679083333333333,9.20981794629689
"TNFSF10",0.485885,0.147334,0.558502,0.397240333333333,15,3,5,"Tnfsf10",0.881376,0.447376,1.701305,80,72,22,1.010019,0.695137873489422
"TNFSF11",0.080168,0,0,0.0267226666666667,2,0,0,"Tnfsf11",0,0.078805,0,0,5,0,0.0262683333333333,1.00044270423102
"TNFSF12",6.22437,3.622421,4.204045,4.683612,73,44,51,"Tnfsf12",10.173061,14.290749,15.366144,119,210,66,13.2766513333333,0.398105400720253
"TNFSF13",1.127627,1.808422,1.128381,1.35481,23,30,25,"Tnfsf13",0.681591,0.600252,0.602202,20,26,5,0.628015,1.44643016188426
"TNFSF13B",0.76074,0.33267,0.615803,0.569737666666667,26,5,4,"Tnfsf13b",4.224369,4.064577,5.664531,196,277,59,4.651159,0.277772695241218
"TNFSF14",0.048957,0.049244,0.038524,0.045575,4,3,2,"Tnfsf14",0,0,0,0,0,0,0,1.045575
"TNFSF15",0.111526,0.078995,0.029661,0.073394,14,4,1,"Tnfsf15",0.014259,0.076354,0,1,8,0,0.0302043333333333,1.0419233983679
"TNFSF18",0.057771,0.03769,0,0.0318203333333333,2,1,0,"Tnfsf18",0,0,0,0,0,0,0,1.03182033333333
"TNFSF4",1.123731,0.310924,0.299336,0.577997,71,15,13,"Tnfsf4",0,0,0,0,0,0,0,1.577997
"TNFSF8",0,0,0,0,0,0,0,"Tnfsf8",0.049807,0.049406,0.039803,4,6,1,0.0463386666666667,0.955713510221037
"TNFSF9",1.052506,1.494467,1.476323,1.34109866666667,28,30,26,"Tnfsf9",0.528828,0.107482,0.646202,13,4,5,0.427504,1.63999447053505
"TNIK",41.055895,38.365451,31.954622,37.1253226666667,2344,1660,1408,"Tnik",28.320693,24.305134,18.369559,2555,3184,559,23.6651286666667,1.54571756676828
"TNIP1",37.596824,18.506614,20.29139,25.4649426666667,973,358,313,"Tnip1",7.965981,10.667711,12.689187,464,716,161,10.4409596666667,2.31317506902612
"TNIP2",11.737923,9.312825,6.531827,9.19419166666667,205,122,114,"Tnip2",11.434557,8.680019,9.138099,189,217,49,9.75089166666667,0.948218248563879
"TNIP3",0.172775,0.268471,0.900622,0.447289333333333,4,5,10,"Tnip3",0.01918,0,0,1,0,0,0.00639333333333333,1.43809511191781
"TNK1",5.968924,1.951728,5.701047,4.54056633333333,31,41,34,"Tnk1",0.045666,0,0,2,0,0,0.015222,5.45749238426013
"TNK2",58.628318,50.626357,51.03624,53.430305,1289,824,864,"Tnk2",508.231234,383.017195,541.667833,5674,7250,1858,477.638754,0.113718967687268
"TNKS",14.643047,21.283803,17.749425,17.8920916666667,2047,2418,2062,"Tnks",24.245572,17.88883,12.584588,3260,4430,747,18.2396633333333,0.981934628447241
"TNKS1BP1",44.734672,37.800111,41.628551,41.387778,2497,1685,1443,"Tnks1bp1",11.839866,12.18029,7.28005,700,863,170,10.433402,3.70736356510512
"TNKS2",13.056774,12.058759,12.4678,12.5277776666667,1487,1053,989,"Tnks2",70.236282,56.16917,30.636318,2501,3352,637,52.3472566666667,0.253579631117551
"TNMD",0.87011,0.139908,0.386147,0.465388333333333,16,2,5,"Tnmd",0.547763,0.287466,0,14,11,0,0.278409666666667,1.14625880227752
"TNN",0.63404,0.137068,0.189127,0.320078333333333,61,10,10,"Tnn",0.056854,0.052698,0.048354,7,10,2,0.0526353333333333,1.2540699438172
"TNNC1",49.600109,0.742018,0.495677,16.9459346666667,399,2,3,"Tnnc1",2.729492,1.323093,3.088208,26,20,8,2.38026433333333,5.3090329326316
"TNNC2",115.184081,0.548245,0,38.577442,1013,4,0,"Tnnc2",10.651376,7.072754,0,58,61,0,5.90804333333333,5.72918264843928
"TNNI1",181.135615,1.647574,0.971795,61.2516613333333,2020,14,11,"Tnni1",13.38502,15.579707,17.228507,148,239,68,15.3977446666667,3.79635508411584
"TNNI2",57.183567,0.150593,0.173485,19.169215,493,1,1,"Tnni2",14.621143,7.662928,1.040496,69,53,2,7.77485566666667,2.29852384656507
"TNNI3",2.262091,0.284614,0.540066,1.02892366666667,9,1,2,"Tnni3",2.220262,1.96037,1.475043,15,21,3,1.885225,0.703211592394585
"TNNI3K",0.785563,0.694767,0.349697,0.610009,6,5,1,"Tnni3k",0.016897,0,0,1,0,0,0.00563233333333333,1.60099168118766
"TNNT1",122.052461,3.118526,1.332786,42.1679243333333,765,14,8,"Tnnt1",0.790298,3.848216,1.441291,8,14,3,2.02660166666667,14.262836371486
"TNNT2",194.314013,0,0.027311,64.7804413333333,2329,0,1,"Tnnt2",7.372105,1.444385,2.219871,54,32,11,3.678787,14.0592938582871
"TNNT3",422.399398,0,0,140.799799333333,3071,0,0,"Tnnt3",15.502522,11.550573,0.613321,135,128,1,9.22213866666667,13.8718328871558
"TNP1",0,0,0,0,0,0,0,"Tnp1",0,0,0,0,0,0,0,1
"TNP2",0,0,0,0,0,0,0,"Tnp2",0.136149,0,0.437522,1,0,1,0.191223666666667,0.839472911748172
"TNPO1",100.171325,109.566919,101.35295,103.697064666667,3721,2769,2559,"Tnpo1",12.408481,9.950592,8.390166,1905,2607,470,10.2497463333333,9.30661559509534
"TNPO3",15.716428,16.647736,18.727026,17.0303966666667,1201,954,956,"Tnpo3",24.749034,25.22792,35.231708,1268,1472,346,28.4028873333333,0.613218574837922
"TNR",7.403001,6.097673,2.812241,5.43763833333333,1845,900,473,"Tnr",11.322489,11.27862,7.443741,2783,4012,602,10.01495,0.584445533872903
"TNRC18",29.53299,20.67366,25.254646,25.1537653333333,1469,779,882,"Tnrc18",10.852559,9.327871,11.243074,1029,1180,188,10.4745013333333,2.27929428683379
"TNRC6A",95.983783,108.190997,80.291623,94.8221343333333,1819,1169,994,"Tnrc6a",31.494933,27.945102,21.766627,2814,3297,594,27.0688873333333,3.41382019156632
"TNRC6B",4.421776,4.796051,4.07887,4.43223233333333,1426,1091,911,"Tnrc6b",27.345789,52.053453,4.511694,1994,2493,354,27.970312,0.187510315157577
"TNRC6C",10.084085,6.408723,4.159546,6.884118,523,436,337,"Tnrc6c",10.571998,6.801802,7.081568,1323,1544,300,8.15178933333333,0.861483772499425
"TNS1",30.477639,14.032003,10.018563,18.1760683333333,2041,649,563,"Tns1",23.683595,22.580879,18.844328,2750,4536,866,21.702934,0.84465154738737
"TNS2",79.695959,32.391631,54.438174,55.508588,888,278,324,"Tns2",36.10288,27.530515,60.1489,751,1033,299,41.260765,1.33714067883059
"TNS3",9.281618,6.290743,8.747681,8.10668066666667,1212,656,703,"Tns3",17.694416,20.13628,15.256123,2392,3794,699,17.6956063333333,0.487102718376665
"TNS4",0.053461,0.035128,0.040692,0.0430936666666667,2,1,1,"Tns4",0.037775,0.066324,0,4,5,0,0.0346996666666667,1.00811249898924
"TNXB",2.219191,0.183525,0.544312,0.982342666666667,149,13,19,"Tnxb",1.439989,0.589689,1.165237,415,252,104,1.06497166666667,0.959985407386542
"TOB1",7.770632,4.743055,5.87575,6.12981233333333,190,101,127,"Tob1",9.145309,10.09142,10.058238,367,647,126,9.764989,0.662314874017366
"TOB2",8.322102,6.028572,8.806105,7.71892633333333,655,369,441,"Tob2",5.648791,6.825338,5.626573,495,881,155,6.03356733333333,1.23961653029364
"TOE1",4.68371,4.033357,5.759199,4.825422,121,80,94,"Toe1",6.482269,6.461187,8.828962,187,216,54,7.25747266666667,0.705472756030517
"TOGARAM1",17.96024,11.189005,16.795269,15.314838,611,325,316,"Togaram1",10.578956,8.997295,8.489373,871,1079,193,9.355208,1.57552006681083
"TOGARAM2",0.411814,0.440229,0.142436,0.331493,35,26,19,"Togaram2",0.943751,0.916772,0.774449,65,95,17,0.878324,0.708872910104966
"TOLLIP",24.401086,25.364267,29.437226,26.4008596666667,785,694,730,"Tollip",30.518883,24.545705,25.546507,2349,2952,669,26.870365,0.983153958215713
"TOM1",23.685337,26.269438,23.941688,24.6321543333333,587,490,466,"Tom1",36.315461,46.692579,49.247542,634,1032,259,44.085194,0.568527094135013
"TOM1L1",12.831147,4.296816,4.989069,7.372344,161,62,48,"Tom1l1",11.196884,10.834504,9.415312,481,680,144,10.4822333333333,0.729156406854648
"TOM1L2",30.218632,35.179272,30.319769,31.905891,1975,1642,1463,"Tom1l2",66.809403,56.496327,64.135501,5819,7321,1802,62.4804103333333,0.518362922155234
"TOMM20",158.639017,148.574165,153.14081,153.451330666667,4714,3451,3579,"Tomm20",82.694035,70.25487,84.955097,5543,6661,1582,79.301334,1.92339682260654
"TOMM20L",0.791428,0.372548,0.945902,0.703292666666667,4,2,3,"Tomm20l",0,0.095364,0.40684,0,1,1,0.167401333333333,1.4590463605204
"TOMM22",28.878309,23.952793,32.227439,28.352847,505,340,365,"Tomm22",49.025194,42.269875,60.976384,790,999,301,50.757151,0.567126405392754
"TOMM34",14.22867,15.215783,16.232762,15.2257383333333,492,399,373,"Tomm34",21.93933,17.161539,19.399497,885,1039,245,19.500122,0.791494720535484
"TOMM40",30.450534,30.179044,38.033635,32.8877376666667,711,536,559,"Tomm40",27.627823,24.588638,36.826272,724,891,269,29.680911,1.1045218855029
"TOMM40L",15.188366,14.617009,16.133833,15.3130693333333,580,537,521,"Tomm40l",30.525043,33.997409,28.83965,807,1086,281,31.1207006666667,0.507867792257168
"TOMM6",82.595902,61.73833,79.276062,74.5367646666667,590,329,377,"Tomm6",67.263874,61.085337,76.405448,701,947,255,68.251553,1.09075914393814
"TOMM7",672.292997,345.643312,253.211819,423.716042666667,790,390,366,"Tomm7",22.780639,24.564885,23.529287,460,741,149,23.624937,17.2473961117816
"TOMM70",26.398254,31.899232,34.934775,31.0774203333333,1674,1453,1516,"Tomm70a",23.50482,19.752352,21.090216,2909,3769,808,21.4491293333333,1.42889373823971
"TONSL",4.000995,2.796832,3.908467,3.56876466666667,382,189,243,"Tonsl",7.839945,6.792442,13.638958,195,224,55,9.42378166666667,0.438302030181305
"TOP1",19.471869,18.563975,22.379667,20.1385036666667,1307,951,1038,"Top1",17.264987,14.353079,12.506122,1111,1419,262,14.7080626666667,1.34571042370003
"TOP1MT",10.158189,8.929112,10.28596,9.791087,208,129,122,"Top1mt",4.392838,4.827624,3.744657,171,240,41,4.32170633333333,2.02774943299828
"TOP2A",28.915251,6.4215,23.235967,19.5242393333333,2130,339,728,"Top2a",0.711847,0.99156,0.393952,31,59,2,0.699119666666667,12.0793371626366
"TOP2B",68.955761,55.076368,60.559623,61.530584,3059,1813,1824,"Top2b",38.104314,29.169366,26.9582,1654,1958,358,31.4106266666667,1.92932350994345
"TOP3A",18.402486,14.675867,24.071332,19.049895,608,445,467,"Top3a",1.808368,1.585365,2.52412,143,189,38,1.97261766666667,6.74486168363618
"TOP3B",21.488319,13.811263,19.317788,18.20579,473,287,319,"Top3b",25.232003,20.967378,27.457868,555,728,169,24.5524163333333,0.751623241788914
"TOPAZ1",0.010127,0.013238,0.028668,0.0173443333333333,1,1,2,"Topaz1",0,0,0,0,0,0,0,1.01734433333333
"TOPBP1",26.517374,31.149891,27.450626,28.3726303333333,879,684,678,"Topbp1",16.663656,11.691724,14.907163,444,608,124,14.4208476666667,1.90473513312919
"TOPORS",5.927617,5.129972,6.921768,5.993119,395,266,321,"Topors",4.275816,3.403656,3.062488,343,411,77,3.58065333333333,1.52666410031757
"TOR1A",18.914687,18.3478,24.892232,20.7182396666667,537,421,471,"Tor1a",22.713341,17.59113,15.608309,280,336,93,18.6375933333333,1.10595220595599
"TOR1AIP1",16.740511,13.389878,16.809265,15.6465513333333,537,425,497,"Tor1aip1",22.033461,22.065287,23.101159,989,1393,332,22.399969,0.711392025063509
"TOR1AIP2",13.128165,15.369202,16.760276,15.085881,1096,935,1048,"Tor1aip2",25.62473,22.136791,24.798892,1131,1614,391,24.1868043333333,0.638663039070472
"TOR1B",15.417066,21.969455,23.80563,20.3973836666667,392,353,412,"Tor1b",8.096077,7.182936,9.706842,483,639,180,8.32861833333333,2.29373556748579
"TOR2A",5.100228,9.804559,14.686101,9.86362933333333,134,161,206,"Tor2a",14.332675,8.155309,32.065305,181,219,82,18.1844296666667,0.566273249822439
"TOR3A",8.180505,6.722358,8.312655,7.738506,205,157,163,"Tor3a",7.028538,4.825213,4.954406,149,180,45,5.602719,1.32347083072898
"TOR4A",0.656525,0.675248,0.619498,0.650423666666667,45,35,27,"Tor4a",1.158259,1.243198,1.23025,46,70,23,1.210569,0.746605813555997
"TOX",3.88838,1.824026,2.670553,2.79431966666667,283,102,134,"Tox",3.183134,1.476684,2.084395,131,149,36,2.248071,1.16817633194184
"TOX2",4.646821,0.643638,2.153177,2.481212,112,18,38,"Tox2",11.018354,10.992048,14.658888,435,684,158,12.2230966666667,0.263267530122168
"TOX3",1.764345,4.459988,3.332981,3.18577133333333,111,118,114,"Tox3",2.074369,1.03147,1.696899,85,85,33,1.60091266666667,1.6093471291744
"TOX4",59.990399,57.325972,48.757789,55.3580533333333,1256,914,931,"Tox4",15.137512,12.639021,9.691862,1160,1436,309,12.489465,4.17793095080741
"TP53",116.772548,70.05633,52.77833,79.8690693333333,604,316,384,"Trp53",13.049934,10.647175,14.049508,334,434,119,12.5822056666667,5.95404541191726
"TP53BP1",75.515657,81.523534,66.44407,74.4944203333333,3677,3413,2965,"Trp53bp1",67.48453,43.900277,40.233544,2968,3060,618,50.5394503333333,1.46478900813009
"TP53BP2",19.199664,16.744882,17.834781,17.9264423333333,661,306,355,"Trp53bp2",8.781977,10.805782,11.889224,745,1172,202,10.4923276666667,1.64687632325601
"TP53I11",213.269618,209.871904,121.376844,181.506122,1849,1418,1241,"Trp53i11",13.994139,8.882662,11.165362,682,690,191,11.3473876666667,14.7809501837136
"TP53I13",18.206553,9.688638,15.373888,14.4230263333333,207,80,116,"Trp53i13",6.795218,6.603001,8.868557,95,174,58,7.42225866666667,1.83122211555602
"TP53INP1",8.551469,6.186282,7.173296,7.30368233333333,885,491,522,"Trp53inp1",5.394262,4.638509,3.885468,432,644,82,4.639413,1.47243735001025
"TP53INP2",20.170975,27.685605,27.181387,25.0126556666667,1380,1452,1314,"Trp53inp2",92.348986,118.615982,95.997152,7606,15012,2532,102.320706666667,0.251766141617563
"TP53RK",5.78542,7.524385,7.852715,7.05417333333333,278,277,267,"Trp53rka",4.045141,4.402586,6.950788,152,226,57,5.13283833333333,1.31328642556206
"TP53RK",5.78542,7.524385,7.852715,7.05417333333333,278,277,267,"Trp53rkb",1.073692,0.65668,1.023364,63,68,16,0.917912,4.19944884506345
"TP53TG5",1.513132,0.908746,1.269167,1.23034833333333,18,11,15,"Trp53tg5",0.062612,0.380667,0,1,9,0,0.147759666666667,1.94321894914702
"TP63",1.626052,0.067833,0.259153,0.651012666666667,102,2,4,"Trp63",1.202854,0.940134,1.092463,88,118,23,1.07848366666667,0.794335165170891
"TP73",0.211499,0.041362,0.066245,0.106368666666667,14,2,4,"Trp73",0.122537,0.29039,0.275211,13,13,6,0.229379333333333,0.899940837354784
"TPBG",7.594666,2.594821,4.009289,4.73292533333333,375,97,133,"Tpbg",3.872786,2.157709,2.505598,270,176,47,2.84536433333333,1.49086662182768
"TPBGL",6.75846,9.51833,10.376665,8.884485,285,299,271,"Tpbgl",1.273927,1.284601,1.468913,77,115,28,1.34248033333333,4.21966616297455
"TPCN1",10.455349,2.227057,1.924672,4.869026,498,126,107,"Tpcn1",8.990752,8.216377,7.570582,925,1260,251,8.259237,0.633856331790622
"TPCN2",4.467396,5.099697,6.111989,5.22636066666667,242,183,193,"Tpcn2",2.89004,2.616692,2.436914,132,130,35,2.647882,1.70684267382187
"TPD52",93.931002,142.413517,150.692713,129.012410666667,1432,1768,1831,"Tpd52",24.528309,27.581269,30.920977,1004,1603,304,27.6768516666667,4.53370586764203
"TPD52L1",10.725099,4.414325,3.01655,6.05199133333333,146,57,41,"Tpd52l1",17.818001,16.425232,19.615393,333,444,113,17.9528753333333,0.372080289101604
"TPD52L2",42.167286,39.041347,45.805188,42.3379403333333,1716,1254,1241,"Tpd52l2",56.972071,50.608258,67.950051,1210,1571,425,58.5101266666667,0.728244800688824
"TPD52L3",0,0,0,0,0,0,0,"Trpd52l3",0,0,0,0,0,0,0,1
"TPGS1",4.343919,5.094082,7.407849,5.61528333333333,71,56,56,"Tpgs1",26.894577,27.379378,44.195545,387,529,181,32.8231666666667,0.195584387426764
"TPGS2",134.470303,155.172248,150.296653,146.646401333333,1920,1669,1556,"Tpgs2",11.861245,10.631142,11.198023,1021,1382,303,11.2301366666667,12.0723427184379
"TPH1",0.293715,0.223139,0.28075,0.265868,28,16,18,"Tph1",0,0.113964,0,0,1,0,0.037988,1.21954011029029
"TPH2",0.567888,0.269746,0.452781,0.430138333333333,19,9,12,"Tph2",0.16194,0.144755,0.171364,9,12,3,0.159353,1.23356590558125
"TPI1",931.621169,444.910856,575.234991,650.589005333333,8864,3193,3295,"Tpi1",508.303567,431.862487,513.345912,6411,7921,2436,484.503988666667,1.34208785209527
"TPK1",4.270008,8.011513,7.243823,6.508448,102,124,132,"Tpk1",4.863789,1.642228,3.991035,83,111,32,3.49901733333333,1.66890844015419
"TPM1",238.4691,98.475907,111.434533,149.459846666667,2944,1532,1581,"Tpm1",64.500037,49.960818,51.453017,2340,2755,660,55.304624,2.67224671754609
"TPM4",120.499614,75.789018,98.917053,98.401895,4759,2192,2622,"Tpm4",15.513957,12.351921,16.847655,672,790,233,14.904511,6.24991834077766
"TPMT",5.321179,5.453666,6.800167,5.85833733333333,293,230,256,"Tpmt",29.09546,17.06001,16.408135,253,368,87,20.854535,0.313817582178405
"TPO",0.201606,0.491976,0.89414,0.529240666666667,2,1,3,"Tpo",0.152517,0.141422,0.087677,11,9,2,0.127205333333333,1.35666557054379
"TPP1",44.301935,46.732795,56.356208,49.1303126666667,1684,1272,1485,"Tpp1",43.476538,39.137427,37.726153,1453,2013,507,40.1133726666667,1.21931890806201
"TPP2",35.166974,24.376783,25.013154,28.185637,965,690,660,"Tpp2",22.474885,15.897991,25.954818,1261,1511,324,21.4425646666667,1.30045908003325
"TPPP",8.197573,10.825481,12.671068,10.5647073333333,943,943,964,"Tppp",87.539647,71.1834,50.542687,6184,8297,1553,69.7552446666667,0.163446644666633
"TPPP2",0.043288,0,0,0.0144293333333333,1,0,0,"Tppp2",0,0,0.356252,0,0,1,0.118750666666667,0.906751936386183
"TPPP3",32.023297,44.345153,47.045778,41.138076,510,537,490,"Tppp3",137.775543,197.508331,186.840426,2124,4680,945,174.041433333333,0.240732009545169
"TPR",44.022447,37.04144,38.572188,39.8786916666667,2644,1344,1245,"Tpr",265.610577,166.935417,233.939166,2405,2953,538,222.16172,0.183179676454666
"TPRA1",7.457506,7.10664,6.972883,7.17900966666667,200,124,126,"Tpra1",124.886985,83.492108,111.236432,558,649,218,106.538508333333,0.0760565660936497
"TPRG1",0.168055,0.377385,0.318426,0.287955333333333,3,3,5,"Tprg",0.525613,0.502891,0.308826,11,16,2,0.445776666666667,0.890839756255577
"TPRG1L",16.872667,22.117629,27.012162,22.0008193333333,693,701,722,"Tprgl",109.737518,90.150995,121.403421,1820,2487,667,107.097311333333,0.212778829090458
"TPRKB",30.739349,18.02029,28.22178,25.660473,223,106,147,"Tprkb",62.064829,64.694652,60.049643,1299,1870,408,62.269708,0.421378157774966
"TPRN",35.023574,65.705889,70.173465,56.9676426666667,206,142,151,"Tprn",32.511357,50.532444,46.974697,604,1094,276,43.3394993333333,1.30735898100428
"TPSAB1",0,0,0,0,0,0,0,"Tpsab1",0,0,0,0,0,0,0,1
"TPSAB1",0,0,0,0,0,0,0,"Tpsb2",0,0,0,0,0,0,0,1
"TPSB2",0.054234,0.190449,0.48489,0.243191,1,3,6,"Tpsb2",0,0,0,0,0,0,0,1.243191
"TPSB2",0.054234,0.190449,0.48489,0.243191,1,3,6,"Tpsab1",0,0,0,0,0,0,0,1.243191
"TPSG1",0.770344,0.158121,0.87076,0.599741666666667,8,2,8,"Tpsg1",0,0,0,0,0,0,0,1.59974166666667
"TPST1",53.80444,89.815431,97.363177,80.3276826666667,463,457,480,"Tpst1",15.692311,13.49714,16.44933,567,680,183,15.212927,5.01622456368715
"TPST2",3.529349,3.595666,2.90647,3.34382833333333,132,99,90,"Tpst2",23.60981,20.276577,23.106376,226,329,83,22.330921,0.186183320124111
"TPT1",1238.403779,730.71972,942.888988,970.670829,14356,6683,7509,"Tpt1",582.815854,579.946243,653.496561,5543,8036,1939,605.419552666667,1.60230788193946
"TPTE",0,0.02992,0,0.00997333333333333,0,1,0,"Tpte",0,0.012622,0,0,1,0,0.00420733333333333,1.0057418421561
"TPTE2",0.07821,0.119894,0,0.0660346666666667,2,2,0,"Tpte",0,0.012622,0,0,1,0,0.00420733333333333,1.06156829499353
"TPX2",12.202489,4.456484,11.050448,9.23647366666667,777,216,479,"Tpx2",1.172987,1.616152,1.76665,42,65,11,1.51859633333333,4.06435661451107
"TRA2A",72.025551,66.789169,72.262795,70.3591716666667,1139,836,844,"Tra2a",32.929173,25.263591,24.656307,1495,1769,300,27.616357,2.49364975655939
"TRA2B",138.325042,102.712356,96.754446,112.597281333333,1902,1089,1278,"Tra2b",30.219827,25.702894,22.726827,1114,1492,277,26.216516,4.17383625932626
"TRABD",8.802369,6.932517,6.913077,7.549321,289,174,167,"Trabd",9.942186,8.801737,12.165407,387,537,158,10.30311,0.756368910857277
"TRABD2B",0.404302,0.356691,1.027472,0.596155,45,30,22,"Trabd2b",0.207474,0.067089,0.254543,31,15,12,0.176368666666667,1.35684929837755
"TRADD",8.6412,5.202035,2.9613,5.60151166666667,105,51,48,"Tradd",5.068461,7.35465,11.579015,96,178,39,8.00070866666667,0.733443544408318
"TRAF1",1.036968,1.683973,2.109933,1.61029133333333,86,106,111,"Traf1",5.708741,3.344217,3.995079,101,105,33,4.34934566666667,0.487964602773536
"TRAF2",12.837141,6.904443,16.111932,11.951172,196,129,141,"Traf2",3.174584,3.508977,4.411471,171,281,73,3.698344,2.75653975102717
"TRAF3",13.462922,10.46888,7.818323,10.583375,1004,803,722,"Traf3",10.870249,8.377406,8.578776,1599,1871,424,9.275477,1.12728343414131
"TRAF3IP1",7.38376,7.848985,7.91274,7.71516166666667,217,224,239,"Traf3ip1",5.644934,5.233459,6.409021,371,506,114,5.76247133333333,1.28875395355958
"TRAF3IP2",7.093304,6.530924,4.017797,5.880675,86,58,57,"Traf3ip2",20.810213,18.405471,7.201812,174,191,31,15.4724986666667,0.417706817844433
"TRAF3IP3",0.038321,0,0.024586,0.020969,2,0,1,"Traf3ip3",0.978313,1.398818,3.836255,13,19,5,2.07112866666667,0.332440972298349
"TRAF4",81.058107,76.492174,85.406902,80.9857276666667,1091,838,863,"Traf4",3.048216,2.507464,2.411227,123,174,34,2.65563566666667,22.4272151665005
"TRAF5",10.236621,1.149205,1.144326,4.17671733333333,598,55,55,"Traf5",1.590827,2.218004,1.580277,49,84,9,1.79636933333333,1.85122804474564
"TRAF6",8.488082,6.880989,5.38887,6.91931366666667,546,278,271,"Traf6",4.382878,4.551821,3.826364,524,732,162,4.25368766666667,1.50738189422883
"TRAF7",45.034221,41.390942,39.578818,42.001327,1185,718,653,"Traf7",43.249751,40.155347,38.505475,792,925,224,40.6368576666667,1.03277070868933
"TRAFD1",19.816782,21.552892,19.190076,20.1865833333333,563,462,472,"Trafd1",19.788913,15.461442,14.646954,526,654,185,16.6324363333333,1.20156868471324
"TRAIP",5.299196,1.485073,3.662924,3.48239766666667,71,33,33,"Traip",4.209726,1.984778,3.052009,74,110,14,3.082171,1.09804260200434
"TRAK1",36.380543,39.025607,38.085618,37.8305893333333,2333,1971,2008,"Trak1",36.235299,35.502552,27.947306,2376,2988,609,33.2283856666667,1.13445576170274
"TRAK2",17.121771,21.083923,16.661858,18.289184,1535,1432,1324,"Trak2",43.022054,52.493021,30.7687,4455,8694,1200,42.0945916666667,0.447601038877462
"TRAM1",58.704983,38.246633,42.174696,46.3754373333333,1436,841,910,"Tram1",8.808925,9.231127,9.59543,438,642,138,9.21182733333333,4.63927128680397
"TRAM1L1",3.720993,5.148142,6.16404,5.01105833333333,127,135,147,"Tram1l1",5.737892,3.955697,5.893886,458,488,146,5.195825,0.970178843549218
"TRAM2",15.575167,9.711617,11.098195,12.1283263333333,2110,997,1004,"Tram2",0.488203,0.26432,0.603476,65,56,28,0.451999666666667,9.04154913717841
