UniqueCount	AmbigCount
1	47
0	7
0	566
3	1
0	11
0	3
0	0
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	27
0	0
4	5
0	6
0	2
0	16
54	98
9	486
20	141
0	87
265	104
1	88
8	168
1	35
4	8
14	49
0	0
0	2
0	7
4	706
0	111
6	133
0	112
0	117
0	80
35	42
1	6
0	51
0	2
0	0
0	2
0	2
0	3
0	1
0	5
1	40
1	47
0	5
0	7
17	64
0	361
0	271
0	373
0	256
0	197
6	163
3	100
2	242
0	174
41	118
0	152
9	72
10	42
0	70
0	46
8	59
0	0
0	1
0	80
17	798
0	5
0	0
0	3
0	117
1	335
1	6
0	3
0	5
0	77
0	6
0	0
0	4
0	58
0	5
0	8
0	0
0	0
196	24567
1844	35207
355	312627
0	6830
34	25251
2	36
17118	55079
62	32374
0	0
1	78
168	2431
0	34
0	0
2	2
0	26
0	26
0	26
0	23
0	25
0	29
0	21
0	26
0	25
0	39
0	24
0	25
0	25
0	23
0	29
0	22
4	21
0	11
3	11
0	16
0	1
2	1
0	6
0	3
0	3
0	3
0	3
0	3
0	6
0	50
0	6
2	7
0	0
3	6
0	5
0	2
0	23
0	34
195	894
10	132
0	992
12	33
0	907
0	69
0	917
1	141
0	248
0	40
0	72
0	18
0	77
0	298
0	515
0	30
0	84
0	295
0	21
0	265
0	21
0	39
0	56
0	17
10	41
9	3
2	7
10	7
1	7
0	5
0	5
1	6
0	0
0	0
0	2
0	1
5	6
0	6
0	0
1	1
0	1
0	53
0	54
0	54
0	54
0	54
0	54
0	54
0	54
0	53
0	52
0	1
0	0
0	0
0	0
0	0
16	746
2	388
20	728
2	2
0	142
3	27
9	57
0	54
4	12
0	22
5	5
1	5
0	3
0	3
0	0
0	0
0	2
0	2
0	2
5	0
7	124
4	115
11	107
1	83
1	144
0	103
13	140
1	2
15	0
0	1695
0	1672
0	1626
0	1649
0	27
1	80
2	62
3	28
6	54
61	692
0	60
0	9
1	6
0	5
4	0
0	4
0	1
1	0
4	1
0	89
3	78
0	86
0	83
15	82
0	84
2	90
0	20
0	68
1	25
0	19
0	22
0	5
5	4
0	4
0	8
0	6
1	2
2	2
10	10
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1434
0	1347
0	1343
0	1304
54	876
4	804
0	583
1	271
292	0
0	0
3	0
0	0
0	0
0	0
12	4
0	400
0	420
0	399
0	240
0	249
0	213
0	209
1	67
0	185
0	148
0	62
0	90
0	108
0	90
1	91
0	24
0	25
1	40
8	40
2	9
0	1
10	0
2	103
0	77
11	92
0	95
1	18
2	102
0	5
0	27
50	597
1	607
3	425
0	373
5	31
5	59
0	80
5	28
11	99
3	44
21	50
0	30
2	2
0	0
4	76
0	30
4	20
0	47
3	53
0	403
0	317
0	411
0	483
0	485
0	170
0	466
0	482
0	413
45	388
3	390
0	413
0	483
0	417
0	384
0	392
0	414
0	205
0	142
4	132
0	321
0	148
0	177
0	131
0	103
0	93
0	131
0	43
4	49
0	129
0	85
0	95
0	100
0	88
0	89
0	29
0	19
0	67
0	105
0	117
12	117
0	76
0	56
0	46
0	35
0	37
1	28
0	16
0	9
1	2
0	0
11	0
3	120
247	144
0	50
7	0
0	468
1	457
0	349
1	94
0	121
1	68
1	36
2	40
0	0
0	146
1	197
0	208
2	165
12	203
0	70
0	55
3	57
0	7
1	3
0	962
17	928
1	929
0	965
1	180
3	54
0	0
0	656
0	774
1	689
10	469
1	1071
0	743
0	576
2	884
0	883
0	433
0	496
0	216
0	180
2	147
1	187
0	224
13	56
0	99
5	41
3	64
0	184
0	185
0	188
0	189
0	12
0	10
0	178
1	182
0	91
0	535
0	324
14	437
23	122
8	222
0	103
0	9
10	86
0	2
0	2
0	2
0	1
0	0
0	0
1	0
7	5
1	3
2	8
