UniqueCount	AmbigCount
0	21
0	3
4	680
7	0
0	16
0	2
0	0
0	10
0	7
0	1
0	2
0	2
0	0
0	0
24	131
0	9
5	16
0	13
0	4
0	81
67	84
8	304
2	88
0	40
219	91
0	77
5	226
5	36
1	27
10	50
0	0
0	0
0	3
11	699
0	209
2	238
1	174
0	154
0	77
119	102
1	33
0	54
0	7
0	3
0	7
1	4
0	7
2	4
0	21
7	51
12	44
0	21
0	16
36	44
0	258
0	198
0	235
0	154
0	148
2	119
3	81
0	144
0	128
13	59
0	68
5	44
11	43
0	66
0	74
3	62
0	0
0	0
0	76
9	497
1	6
0	0
0	20
0	52
0	22
0	10
0	5
0	6
0	83
0	21
0	0
0	17
0	67
0	21
0	17
0	2
0	1
58	6535
801	10402
93	93593
0	1475
10	9063
1	6
5159	18600
18	11079
0	0
0	68
103	1813
0	85
0	0
0	0
0	30
0	20
0	20
0	14
0	16
1	16
0	14
0	16
0	16
0	17
0	16
0	18
0	20
0	14
0	24
0	25
30	16
0	2
11	2
0	5
0	0
4	1
1	0
0	4
0	4
0	4
0	6
0	2
0	6
8	20
0	26
22	29
0	1
2	13
0	12
1	1
0	22
0	12
95	493
11	49
0	521
9	19
0	507
0	30
0	508
0	70
0	129
0	25
0	38
1	17
0	33
1	164
1	264
0	18
0	40
1	164
0	18
0	152
0	18
0	13
0	29
0	16
6	17
8	0
1	6
29	7
7	31
0	18
0	24
0	2
0	0
7	0
60	9
0	8
139	122
0	100
0	30
5	32
1	17
0	258
0	255
1	223
0	251
0	247
0	254
0	231
0	262
0	241
0	243
3	119
0	5
0	24
0	4
0	11
25	829
6	376
35	821
2	1
0	203
10	20
20	133
0	128
5	40
5	53
26	8
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	1
35	0
3	47
0	45
12	42
0	38
1	157
0	103
6	156
1	0
8	0
0	5413
0	5403
0	5236
0	5246
0	113
8	377
31	222
1	87
11	159
174	1823
0	173
0	34
0	31
0	30
5	3
2	17
1	15
2	3
2	3
0	113
0	105
0	116
0	111
22	96
0	115
5	119
0	37
1	88
1	48
0	32
0	33
0	23
4	21
0	19
0	21
0	20
0	15
2	10
5	8
0	0
0	0
0	0
0	0
0	0
2	6
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	969
1	919
0	915
0	893
37	545
1	500
0	445
0	208
459	0
0	3
2	2
1	2
1	1
2	0
8	3
0	395
0	403
0	397
0	271
0	245
0	215
0	216
6	86
0	188
0	161
0	88
0	87
0	71
0	51
1	47
0	23
0	23
1	20
4	15
3	5
4	1
10	1
0	116
0	94
6	119
0	117
1	22
0	110
1	6
1	29
200	1677
0	1661
24	1075
0	1100
13	90
23	220
0	319
19	76
128	427
19	201
84	196
0	86
6	6
0	0
2	95
0	39
1	17
0	46
5	74
0	429
0	357
0	431
0	522
0	530
0	169
0	495
0	524
0	433
88	412
3	422
0	430
0	529
0	437
0	400
0	429
0	454
0	212
0	140
6	135
0	356
0	148
0	194
0	160
0	134
0	125
0	181
0	51
1	50
0	150
0	92
