UniqueCount	AmbigCount
0	19
0	6
2	490
10	1
0	12
0	0
0	0
0	13
0	9
0	0
0	0
0	0
0	0
0	0
13	47
0	4
3	6
0	26
0	10
0	32
98	110
5	206
9	68
0	53
257	102
0	89
3	193
7	18
4	20
2	33
0	0
0	1
0	6
5	509
0	122
3	131
1	97
0	90
0	56
69	41
0	8
0	34
0	0
0	0
0	0
0	0
0	2
1	1
0	8
2	39
11	37
0	11
0	15
19	32
0	222
0	162
0	223
0	156
0	126
3	96
3	78
1	139
0	108
10	79
0	89
4	35
12	36
1	50
0	80
7	64
0	0
0	0
0	84
6	352
0	3
0	0
0	6
0	24
0	44
2	6
0	2
0	1
0	62
0	8
0	0
0	5
0	51
0	11
0	15
0	0
0	0
46	4170
698	10988
58	64849
0	757
8	5291
1	5
2827	10494
10	8535
0	0
1	78
102	1419
0	56
0	0
0	1
0	45
0	34
0	34
0	27
0	30
0	18
1	14
0	31
0	31
0	22
0	30
0	30
0	34
0	27
0	24
0	23
43	24
0	6
10	6
0	9
0	1
5	4
0	10
0	13
0	21
0	11
0	15
0	12
1	17
6	38
0	52
29	59
0	4
4	7
0	5
2	2
0	6
0	16
55	280
10	40
0	300
13	9
0	282
0	31
0	283
3	47
0	76
0	11
0	28
0	6
0	25
2	96
0	166
0	9
0	28
0	95
0	9
0	88
0	9
0	16
0	20
0	8
4	15
9	5
0	3
29	5
3	26
0	11
0	20
0	2
0	0
5	0
76	9
0	8
125	71
0	61
0	12
4	22
0	10
0	149
0	147
1	129
0	144
0	144
1	146
0	131
0	147
0	142
0	139
1	66
0	3
1	12
0	3
1	5
30	623
8	289
35	612
0	1
0	158
10	27
15	115
0	118
5	25
3	40
15	9
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
39	0
1	26
1	25
7	25
0	21
0	56
0	42
4	55
0	3
3	0
0	4306
0	4212
0	4009
0	4103
1	56
7	288
25	209
3	81
10	111
123	1404
0	121
0	12
0	9
0	9
1	0
0	6
0	7
1	0
2	1
0	119
0	104
0	113
0	111
27	103
0	111
9	122
0	28
2	95
0	45
0	32
0	33
0	19
2	17
0	15
0	17
0	13
1	7
3	3
14	7
0	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1628
0	1549
0	1544
0	1502
71	797
3	731
0	780
1	386
302	0
0	0
0	0
1	1
1	2
2	2
5	3
0	289
0	299
0	292
0	184
0	173
0	168
0	163
10	66
0	143
0	115
0	61
0	60
0	63
0	40
4	38
1	20
0	21
0	23
8	11
6	3
2	5
14	3
0	56
0	47
11	54
0	55
0	10
1	53
0	3
0	18
110	1070
1	1066
19	706
0	651
7	61
23	149
2	228
15	58
107	281
4	131
89	138
0	69
18	1
0	0
0	80
0	29
0	14
0	36
11	65
0	345
0	286
0	337
0	433
0	436
0	141
0	406
0	435
0	341
98	344
4	353
0	340
0	435
0	352
0	315
0	381
0	401
0	163
0	117
4	99
0	308
0	109
0	149
0	111
0	101
0	100
0	177
0	41
4	49
0	161
0	101
0	104
0	123
0	112
0	112
0	39
2	29
0	82
2	152
0	160
21	157
0	111
0	79
0	68
0	54
0	50
0	45
0	21
0	16
0	3
0	0
29	0
0	44
69	54
1	27
17	0
0	356
0	351
0	255
2	105
0	115
0	61
0	36
7	42
0	0
0	345
5	399
0	427
3	303
6	418
0	185
0	152
5	122
1	9
2	10
0	192
5	185
0	185
0	187
1	27
0	14
0	0
0	1518
1	1797
1	1573
14	1015
0	2874
0	1886
0	1266
2	2130
0	2307
0	1048
0	1172
0	480
1	467
2	342
1	538
0	654
31	186
0	228
5	109
3	143
0	126
0	107
0	107
0	126
0	12
0	12
0	113
2	127
0	54
0	216
0	144
26	188
9	41
13	85
0	43
0	11
47	92
0	23
0	24
0	23
0	11
2	7
1	0
1	0
2	0
0	1
0	0
0	1
0	132
0	576
58	681
4	42
22	89
0	4
2	2
0	421
0	318
41	408
1	60
36	316
62	277
2	8
0	5
0	559
9	497
0	551
0	527
3	551
1	40
0	76
1	188
2	15
0	15
3	2
4	363
14	287
0	109
144	53
0	7
9	26
0	0
69	0
17	0
61	9
0	307
1	318
0	266
0	319
27	326
0	310
0	318
34	57
0	43
0	312
0	25
0	256
0	50
0	12
0	32
0	313
0	253
0	22
0	287
0	276
6	18
3	13
1	265
5	79
2	38
0	42
4	64
0	69
0	65
5	48
0	23
0	23
0	1
0	9
3	8
2	7
0	7
0	7
0	6
0	4
2	2
1	2
1	532
0	487
0	405
0	405
1	405
0	457
0	454
0	435
0	119
0	108
5	224
10	1979
0	1949
15	687
22	192
27	16
5	10
0	9
4	430
0	374
0	140
1	317
0	351
0	337
0	351
0	365
0	372
0	360
4	58
0	93
0	43
0	18
0	87
0	28
0	43
0	99
0	73
5	67
2	20
0	13
4	14
40	419
0	1
1	166
8	1
0	16
1	238
0	238
110	1128
0	68
0	213
0	173
0	578
0	577
1	555
2	269
2	22
0	129
0	67
0	49
1	121
0	78
1	47
0	91
4	97
0	65
2	63
7	24
0	0
0	4091
2	4470
0	4498
45	805
1	1332
1	650
0	833
0	558
0	46
0	74
2	0
2	6
0	6
3	6
0	3
0	3
0	3
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	12
0	0
0	0
4	15
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	4
0	0
0	0
0	0
0	0
0	0
0	201
0	26
1	1
0	2
0	2
0	3
4	199
0	24
0	176
0	30
0	41
0	31
0	41
0	31
0	52
0	45
0	35
5	26
1	22
0	39
0	21
1	175
0	37
1	141
1	135
2	28
6	22
25	0
11	0
0	123
1	135
0	178
0	176
0	102
100	142
0	72
0	100
0	102
7	112
11	98
0	77
0	126
0	3
3	0
0	0
876	59
1	1
2	22
5	37
0	11
2	12
0	23
0	22
1	22
0	5
6	22
0	13
26	27
1	27
5	14
0	7
0	3
0	0
18	0
0	0
5	1
0	1108
0	179
0	1227
0	317
8	32
1	734
4	283
154	472
6	278
1	486
0	488
0	280
0	248
0	33
0	12
0	7
0	6
0	7
0	1
0	72
0	69
0	69
0	76
0	59
3	41
1	33
1	0
2	0
0	184
0	170
0	143
3	54
1	19
0	18
1	16
0	29
0	55
1	23
1	5
0	8
1	0
1	5
0	5
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	1
0	1
0	2
0	1
0	0
0	1
0	1
0	1
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	53
0	51
0	235
0	252
0	257
0	246
0	89
0	250
0	78
0	19
0	13
0	26
0	235
3	12
4	227
0	24
0	28
0	6
0	7
0	1
0	1
0	1
0	1
0	0
0	0
19	4
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	2
0	1
0	4
1	7
0	1
0	5
0	0
0	0
2	2
0	10
0	1
0	15
13	14
0	9
0	8
0	0
0	9
0	2
2	0
0	0
0	0
0	4
0	0
4	0
0	0
6	60
1	60
0	60
0	11
2	11
0	14
9	52
1	0
121	280
6	251
3	38
1	218
1	20
0	25
0	9
0	0
3	0
13	376
0	376
10	102
3	102
58	31
0	59
0	37
0	17
0	11
0	46
0	32
1	11
0	10
0	10
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
1	0
0	0
0	82
0	23
0	199
0	136
0	208
1	405
0	122
0	21
0	215
0	15
0	252
0	261
0	349
0	325
0	164
0	221
0	173
0	161
0	226
3	275
0	186
0	57
1	78
0	30
0	168
0	152
8	60
0	121
0	28
0	2
2	13
0	0
0	0
0	2
0	1
0	2
1	0
282	112
0	102
1	49
0	0
12	7
1	260
0	268
0	272
0	272
0	254
0	269
1	269
0	260
0	255
1	266
4	261
0	263
2	271
0	221
0	222
0	214
1	9
0	157
0	89
4	155
1	22
0	26
0	81
0	42
1	23
1	15
0	6
1	85
0	84
0	82
0	82
5	83
0	82
0	82
0	79
2	3
1	17
1	129
43	124
0	130
0	0
0	0
4	7
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
3	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
132	6
0	5
0	0
0	8
0	8
0	0
0	0
0	1
0	0
0	0
2	3
0	1
0	0
0	0
0	0
1	2
0	0
0	0
0	0
2	105
5	102
0	239
2	256
14	253
0	215
1	11
0	22
48	20
0	129
5	33
0	13
0	14
0	150
0	148
0	150
0	2
0	5
0	1
1	3
0	1
0	12
0	4
0	9
0	147
0	17
0	0
0	47
0	144
0	7
0	62
0	147
0	7
0	165
0	12
0	9
0	42
0	151
0	9
0	7
2	155
0	3
0	1
0	147
0	149
0	37
0	43
0	9
1	1
0	140
0	8
0	42
7	97
0	8
1	1
0	16
0	137
0	141
0	139
51	74
0	4
1	63
0	40
0	60
0	5
0	623
1199	1329
78	1329
2	1264
0	950
0	897
1	624
1	625
4	0
9	5
20	87
0	0
2	2
11	81
0	3
4	1
0	14
1	19
380	787
0	31
3	738
2	318
3	13
1	7
0	7
0	0
368	0
0	537
1	525
1	525
6	525
0	512
2	512
0	537
0	537
0	319
0	31
0	0
0	16
0	1
0	1
3	10
0	1
0	1
0	13
1	2
0	0
0	0
0	0
0	0
0	0
0	2
0	5
0	4
0	0
0	13
0	1
0	2
0	14
0	4
0	16
0	0
0	1
0	106
0	105
0	135
43	216
0	118
0	117
0	105
0	83
0	74
0	50
0	59
1	91
0	37
0	77
0	103
1	16
0	69
0	55
0	37
0	56
0	19
6	271
1	408
1	430
3	431
0	430
0	401
0	429
1	429
0	430
0	428
1	430
0	430
1	430
0	430
0	423
0	310
0	374
0	99
2	50
0	45
0	17
0	28
0	17
0	40
0	40
1	28
0	27
